country,restart,loss,form_base,marry_share_of_form,cohab_to_marr,dissolve_cohab,dissolve_marr,kappa_floor,kappa_mid,kappa_steep,form_tilt,period_depth,period_mid,period_steep
CRI,3,0.403761,0.169865,0.427862,0.209504,0.232071,0.050226,0.142795,1955.802581,0.598575,0.046929,0.000000,2026.717690,0.616121
CRI,3,0.130554,0.167935,0.440203,0.204510,0.230000,0.042144,0.250380,1957.646407,0.552149,0.046196,0.000000,2025.873017,1.029898
CRI,3,0.319348,0.103303,0.484344,0.220902,0.233967,0.037423,0.258645,1959.330931,0.540344,0.047604,0.000000,2025.673945,1.229186
CRI,3,0.144860,0.141413,0.372425,0.191038,0.225456,0.041490,0.255749,1961.597198,0.494278,0.045375,0.000000,2025.674494,0.707786
CRI,3,0.128114,0.142593,0.447424,0.212834,0.228150,0.036967,0.274487,1957.629171,0.505457,0.043517,0.000000,2025.189763,1.679103
CRI,3,0.475972,0.087073,0.495661,0.232459,0.230340,0.029396,0.304183,1958.324358,0.462314,0.042588,0.000000,2024.199182,2.387987
CRI,3,0.365294,0.101700,0.376499,0.209023,0.216846,0.049372,0.212595,1956.411747,0.665163,0.047283,0.000000,2026.797093,1.052769
CRI,3,0.262214,0.106795,0.448072,0.226321,0.225898,0.038068,0.269167,1956.504784,0.533688,0.043469,0.000000,2026.247761,0.754917
CRI,3,0.470771,0.102520,0.370342,0.217084,0.233069,0.064133,0.273882,1955.154483,0.586092,0.049046,0.000000,2026.803308,0.481958
CRI,3,0.479981,0.093053,0.295286,0.239152,0.233919,0.045398,0.246308,1956.263506,0.683556,0.046420,0.000000,2026.570347,0.773341
CRI,3,0.678020,0.079004,0.324365,0.225909,0.233312,0.048376,0.216420,1956.428427,0.432591,0.047038,0.000000,2027.060354,1.051099
CRI,3,0.198871,0.198747,0.410010,0.200439,0.224835,0.046262,0.264256,1956.297678,0.639978,0.045348,0.000000,2025.801123,0.763688
CRI,3,0.527910,0.252075,0.493145,0.164652,0.218028,0.048683,0.251726,1956.427125,0.450623,0.045322,0.000000,2025.923559,0.936087
CRI,3,0.229089,0.121203,0.341456,0.223695,0.230823,0.046217,0.247655,1956.302607,0.624759,0.046171,0.000000,2026.429219,0.812072
CRI,3,0.576417,0.238260,0.406181,0.195140,0.218932,0.028079,0.221864,1968.281992,0.551535,0.030661,0.000000,2025.425782,1.459427
CRI,3,0.232543,0.128101,0.379206,0.211867,0.230227,0.055001,0.260148,1955.500532,0.577431,0.047894,0.000000,2026.545610,0.660011
CRI,3,0.225075,0.142537,0.341887,0.203780,0.220106,0.041666,0.426899,1957.912866,0.535691,0.043606,0.000000,2025.540834,1.234819
CRI,3,0.223401,0.119253,0.408633,0.235713,0.222372,0.029905,0.315287,1956.164268,0.526377,0.048567,0.000000,2026.209050,0.796083
CRI,3,0.432963,0.225540,0.394457,0.213383,0.233438,0.036284,0.364682,1956.711047,0.439440,0.044147,0.000000,2025.086728,0.737076
CRI,3,0.187145,0.125283,0.380964,0.210124,0.221987,0.046018,0.245584,1956.481413,0.607766,0.046701,0.000000,2026.491816,0.967275
CRI,3,0.419600,0.094901,0.341927,0.232142,0.226632,0.044955,0.229445,1956.412204,0.570168,0.047971,0.000000,2025.157173,1.046788
CRI,3,0.142096,0.180641,0.402530,0.201924,0.225889,0.042172,0.300514,1956.605731,0.548661,0.044905,0.000000,2026.439352,0.835354
CRI,3,0.344927,0.105734,0.456346,0.246305,0.218301,0.046276,0.336715,1958.212231,0.476523,0.045010,0.000000,2025.672245,0.902799
CRI,3,0.145941,0.169790,0.355841,0.195410,0.228689,0.041761,0.255870,1956.151489,0.586851,0.046525,0.000000,2026.269611,0.895167
CRI,3,0.252049,0.209441,0.317540,0.196684,0.225844,0.049236,0.291362,1956.684044,0.574372,0.047908,0.000000,2025.919981,1.083809
CRI,3,0.140033,0.178626,0.348657,0.204628,0.225858,0.046391,0.285707,1956.637379,0.564159,0.047207,0.000000,2026.006861,0.994867
CRI,3,0.199306,0.187127,0.377647,0.211422,0.219720,0.031529,0.305621,1960.817534,0.528484,0.043212,0.000000,2025.376008,1.282077
CRI,3,0.303401,0.210445,0.422944,0.196242,0.216451,0.037118,0.330592,1958.030631,0.467135,0.045830,0.000000,2025.349930,1.162501
CRI,3,0.130063,0.139925,0.361265,0.217295,0.227874,0.043893,0.266949,1956.612613,0.584729,0.046089,0.000000,2026.206302,0.892761
CRI,3,0.273919,0.180932,0.425900,0.219221,0.229430,0.041895,0.163949,1956.227532,0.562275,0.047726,0.000000,2026.391149,0.709984
CRI,3,0.135709,0.151467,0.362303,0.207786,0.222733,0.041723,0.346959,1957.353324,0.542315,0.045041,0.000000,2025.785364,1.088560
CRI,3,0.532154,0.220472,0.350729,0.177319,0.227735,0.056820,0.243023,1958.435469,0.574383,0.038086,0.000000,2025.706151,1.177120
CRI,3,0.125098,0.140087,0.393901,0.223181,0.223810,0.036118,0.296087,1956.531934,0.538306,0.047524,0.000000,2026.093902,0.883100
CRI,3,0.148121,0.124824,0.480585,0.158722,0.231167,0.029081,0.267044,1961.551550,0.664680,0.044098,0.000000,2025.755591,1.267103
CRI,3,0.239242,0.125471,0.414359,0.193890,0.231911,0.051313,0.246474,1955.777902,0.609679,0.047508,0.000000,2026.473438,0.735344
CRI,3,0.118618,0.169876,0.386736,0.207197,0.223307,0.036158,0.290058,1958.588739,0.548633,0.044692,0.000000,2025.703227,1.130584
CRI,3,0.212151,0.114182,0.378076,0.206369,0.227874,0.034458,0.290444,1959.253029,0.484163,0.046243,0.000000,2026.155527,1.315116
CRI,3,0.146401,0.174099,0.401962,0.201939,0.225628,0.043215,0.270651,1956.755799,0.600629,0.045589,0.000000,2025.895167,0.885684
CRI,3,0.211198,0.192266,0.410601,0.195039,0.230645,0.034253,0.315985,1958.852863,0.514236,0.044455,0.000000,2025.179349,1.058478
CRI,3,0.137552,0.139885,0.388315,0.206469,0.224425,0.042978,0.262093,1956.888252,0.584214,0.046239,0.000000,2026.231305,0.989654
CRI,3,0.180595,0.196298,0.301800,0.243690,0.219787,0.054518,0.291131,1955.670511,0.446851,0.047134,0.000000,2026.165255,0.751229
CRI,3,0.118291,0.140291,0.434080,0.183447,0.228759,0.034904,0.272939,1958.805111,0.609401,0.045062,0.000000,2025.865227,1.124980
CRI,3,0.127350,0.136837,0.379694,0.207906,0.227047,0.037860,0.287745,1958.012679,0.509508,0.046069,0.000000,2026.037593,1.144123
CRI,3,0.150922,0.135417,0.430781,0.215920,0.223457,0.038624,0.309421,1960.249639,0.510244,0.044915,0.000000,2025.568102,1.177522
CRI,3,0.113951,0.160607,0.374169,0.200760,0.227476,0.040970,0.268638,1956.698772,0.567541,0.046176,0.000000,2026.114361,0.961810
CRI,3,0.146583,0.166258,0.413798,0.221107,0.227255,0.038804,0.311951,1955.705512,0.615722,0.046294,0.000000,2026.251486,1.473222
CRI,3,0.116446,0.147320,0.382649,0.199038,0.225917,0.040813,0.269122,1958.872226,0.524163,0.045624,0.000000,2025.833201,0.870425
CRI,3,0.168036,0.125120,0.380167,0.210964,0.226848,0.037920,0.261094,1958.535276,0.556175,0.046726,0.000000,2025.262330,1.309182
CRI,3,0.106385,0.165212,0.396906,0.204229,0.226132,0.041096,0.290325,1956.960912,0.550538,0.045435,0.000000,2026.199820,0.943201
CRI,3,0.160700,0.124901,0.443677,0.208294,0.226923,0.033182,0.275817,1958.571688,0.538456,0.043558,0.000000,2025.878939,1.115773
CRI,3,0.122134,0.163727,0.371768,0.205552,0.226128,0.042961,0.283214,1956.994893,0.557715,0.046549,0.000000,2025.975564,1.024423
CRI,3,0.127952,0.164477,0.399713,0.206321,0.228481,0.036310,0.303969,1958.138222,0.514346,0.045249,0.000000,2025.560622,1.127436
CRI,3,0.124254,0.154203,0.432835,0.204746,0.230644,0.036622,0.220755,1957.649922,0.551165,0.046426,0.000000,2026.016253,1.032968
CRI,3,0.118283,0.136829,0.354144,0.208055,0.223723,0.035335,0.304295,1957.356990,0.541171,0.045384,0.000000,2025.957899,1.092244
CRI,3,0.112240,0.163750,0.431446,0.192826,0.225514,0.032398,0.292507,1959.074363,0.501962,0.045385,0.000000,2025.530974,1.280573
CRI,3,0.105070,0.164465,0.343700,0.194364,0.224737,0.038200,0.287672,1957.719907,0.580535,0.047394,0.000000,2026.466658,0.565914
CRI,3,0.135868,0.176334,0.295911,0.184490,0.222859,0.038822,0.294413,1957.766381,0.618524,0.048365,0.000000,2026.877865,0.288270
CRI,3,0.113652,0.142580,0.380115,0.199315,0.223670,0.039191,0.256755,1957.221428,0.582558,0.046756,0.000000,2026.357423,0.869519
CRI,3,0.120227,0.172265,0.400211,0.196174,0.224720,0.037840,0.266704,1957.200097,0.599819,0.046197,0.000000,2026.011409,0.814222
CRI,3,0.154734,0.174201,0.386981,0.173235,0.227988,0.039908,0.254308,1959.527741,0.580782,0.043581,0.000000,2025.938407,1.050919
CRI,3,0.104606,0.148061,0.392168,0.211921,0.224916,0.037051,0.285253,1957.019225,0.548878,0.046848,0.000000,2026.056079,0.923442
CRI,3,0.116706,0.157575,0.342920,0.195912,0.219076,0.039461,0.349624,1957.540624,0.567441,0.045605,0.000000,2026.025553,0.882231
CRI,3,0.106824,0.147379,0.397613,0.193407,0.223658,0.032803,0.288022,1958.498663,0.562495,0.045264,0.000000,2026.073379,0.867490
CRI,3,0.137514,0.136165,0.368806,0.202468,0.224946,0.036796,0.309139,1958.432660,0.514690,0.045538,0.000000,2026.048889,1.095736
CRI,3,0.091184,0.162601,0.392288,0.197765,0.224777,0.037578,0.276938,1957.461220,0.578379,0.046042,0.000000,2026.020841,0.879851
CRI,3,0.123103,0.137124,0.383008,0.189516,0.226506,0.038730,0.282621,1956.971609,0.570364,0.046966,0.000000,2026.355787,0.750271
CRI,3,0.096508,0.161158,0.385803,0.202921,0.224141,0.036794,0.288187,1958.095264,0.554054,0.045379,0.000000,2025.885648,1.026971
CRI,3,0.116822,0.169970,0.330034,0.215518,0.219597,0.040367,0.302778,1956.791012,0.501214,0.046770,0.000000,2026.231339,0.741639
CRI,3,0.136378,0.180275,0.404041,0.193247,0.224721,0.040771,0.271287,1957.782301,0.561897,0.046742,0.000000,2026.194109,0.716431
CRI,3,0.106685,0.146800,0.366406,0.204460,0.223976,0.036665,0.295820,1957.457103,0.546340,0.045767,0.000000,2026.019492,0.989172
CRI,3,0.114941,0.141947,0.436228,0.182783,0.228794,0.035123,0.271611,1958.830871,0.610272,0.045132,0.000000,2025.876046,1.107194
CRI,3,0.111656,0.150719,0.438262,0.201584,0.230468,0.035278,0.221302,1957.914291,0.550324,0.046356,0.000000,2026.072853,0.981592
CRI,3,0.100990,0.161767,0.406113,0.198924,0.225629,0.033130,0.283780,1956.809453,0.598319,0.046451,0.000000,2026.279719,1.013726
CRI,3,0.118369,0.171335,0.348871,0.216354,0.221741,0.038341,0.283269,1956.610954,0.510521,0.046979,0.000000,2026.305504,0.776783
CRI,3,0.110011,0.148881,0.413926,0.191683,0.227197,0.035916,0.274495,1958.096166,0.585140,0.045675,0.000000,2025.991958,1.018180
CRI,3,0.108173,0.149764,0.416489,0.198298,0.223302,0.031883,0.287358,1959.012008,0.555549,0.046065,0.000000,2026.069429,0.913978
CRI,3,0.149026,0.169848,0.416513,0.199581,0.227102,0.032335,0.305602,1958.411582,0.536170,0.045218,0.000000,2025.728015,1.017013
CRI,3,0.110813,0.149040,0.389130,0.199382,0.224568,0.037424,0.268447,1957.475124,0.570913,0.046424,0.000000,2026.217390,0.905080
CRI,3,0.117591,0.145713,0.358873,0.206897,0.225207,0.040005,0.264917,1956.697794,0.629141,0.046778,0.000000,2026.573992,0.618440
CRI,3,0.094860,0.159083,0.412993,0.196435,0.225438,0.034232,0.285444,1958.286483,0.533323,0.045779,0.000000,2025.842987,1.089222
CRI,3,0.142334,0.159822,0.348443,0.197511,0.217947,0.036780,0.357586,1957.445015,0.577053,0.045814,0.000000,2026.128020,0.862897
CRI,3,0.102803,0.152955,0.415327,0.200573,0.227838,0.035651,0.251389,1957.789556,0.556990,0.046227,0.000000,2026.086785,0.951047
CRI,3,0.118724,0.162288,0.400505,0.199932,0.225774,0.034363,0.297525,1957.936784,0.554119,0.045697,0.000000,2025.952987,0.944960
CRI,3,0.108776,0.152268,0.391965,0.199520,0.224874,0.036648,0.275535,1957.583606,0.566708,0.046254,0.000000,2026.154437,0.914951
CRI,3,0.113362,0.163059,0.372352,0.208553,0.222566,0.035964,0.291334,1957.275865,0.536957,0.046526,0.000000,2026.207985,0.821390
CRI,3,0.100466,0.152329,0.403424,0.196032,0.226110,0.035928,0.278644,1957.868176,0.573045,0.045905,0.000000,2026.048117,0.966579
CRI,4,7.188236,0.242181,0.585950,0.122836,0.184245,0.070118,0.618408,2000.024657,1.038163,-0.032369,0.000000,2023.478117,0.835719
CRI,4,9.602492,0.356497,0.585950,0.122836,0.184245,0.070118,0.618408,2000.024657,1.038163,-0.032369,0.000000,2023.478117,0.835719
CRI,4,9.604238,0.242181,0.724374,0.122836,0.184245,0.070118,0.618408,2000.024657,1.038163,-0.032369,0.000000,2023.478117,0.835719
CRI,4,8.447390,0.242181,0.585950,0.182032,0.184245,0.070118,0.618408,2000.024657,1.038163,-0.032369,0.000000,2023.478117,0.835719
CRI,4,7.320661,0.242181,0.585950,0.122836,0.215450,0.070118,0.618408,2000.024657,1.038163,-0.032369,0.000000,2023.478117,0.835719
CRI,4,6.327925,0.242181,0.585950,0.122836,0.184245,0.083929,0.618408,2000.024657,1.038163,-0.032369,0.000000,2023.478117,0.835719
CRI,4,7.401723,0.242181,0.585950,0.122836,0.184245,0.070118,0.782340,2000.024657,1.038163,-0.032369,0.000000,2023.478117,0.835719
CRI,4,7.590805,0.242181,0.585950,0.122836,0.184245,0.070118,0.618408,2005.020457,1.038163,-0.032369,0.000000,2023.478117,0.835719
CRI,4,7.163104,0.242181,0.585950,0.122836,0.184245,0.070118,0.618408,2000.024657,1.121395,-0.032369,0.000000,2023.478117,0.835719
CRI,4,6.413575,0.242181,0.585950,0.122836,0.184245,0.070118,0.618408,2000.024657,1.038163,-0.017733,0.000000,2023.478117,0.835719
CRI,4,7.188236,0.242181,0.585950,0.122836,0.184245,0.070118,0.618408,2000.024657,1.038163,-0.032369,0.000000,2023.478117,0.835719
CRI,4,7.188236,0.242181,0.585950,0.122836,0.184245,0.070118,0.618408,2000.024657,1.038163,-0.032369,0.000000,2025.769858,0.835719
CRI,4,7.188236,0.242181,0.585950,0.122836,0.184245,0.070118,0.618408,2000.024657,1.038163,-0.032369,0.000000,2023.478117,1.368326
CRI,4,5.139437,0.260718,0.413741,0.132612,0.190500,0.072835,0.649160,2001.067619,1.055919,-0.030348,0.000000,2023.961150,0.914929
CRI,4,3.366442,0.270156,0.254762,0.137562,0.193469,0.074133,0.664110,2001.555243,1.064150,-0.029274,0.000000,2024.186148,0.956239
CRI,4,3.916932,0.149850,0.530296,0.135083,0.191998,0.073489,0.656673,2001.314211,1.060087,-0.029816,0.000000,2024.074998,0.935447
CRI,4,4.622492,0.229386,0.520735,0.074635,0.193226,0.074027,0.662876,2001.515455,1.063480,-0.029365,0.000000,2024.167809,0.952755
CRI,4,3.987942,0.227285,0.509508,0.118362,0.194635,0.074645,0.670043,1992.955801,1.067348,-0.028829,0.000000,2024.273747,0.973185
CRI,4,4.698029,0.224845,0.496327,0.117622,0.196248,0.075354,0.455130,1999.825276,1.071740,-0.028192,0.000000,2024.394197,0.997334
CRI,4,4.478630,0.222015,0.480867,0.116761,0.150018,0.076164,0.623059,1999.791748,1.076701,-0.027430,0.000000,2024.530513,1.025923
CRI,4,4.052895,0.218737,0.462768,0.115759,0.187644,0.077086,0.623833,1999.752524,1.082274,-0.026518,0.000000,2024.683932,0.551202
CRI,4,3.663984,0.214945,0.441645,0.114594,0.188199,0.078129,0.624734,1999.706616,1.088491,-0.025422,0.000000,2021.184540,0.913737
CRI,4,3.240114,0.210567,0.417115,0.113240,0.188842,0.079302,0.625784,1999.652857,1.095371,-0.024101,0.000000,2024.190848,0.927173
CRI,4,1.953510,0.195652,0.334282,0.108554,0.191057,0.083039,0.629451,1999.463002,1.116524,-0.019127,0.000000,2024.510311,0.975131
CRI,4,2.496880,0.203028,0.374916,0.110887,0.189956,0.081242,0.627620,1999.558260,1.106493,-0.021680,0.000000,2024.353553,0.950973
CRI,4,1.983548,0.196870,0.340917,0.108942,0.190874,0.082749,0.629146,1999.478924,1.005148,-0.019561,0.000000,2024.484592,0.971080
CRI,4,1.968782,0.189835,0.303130,0.106691,0.191933,0.084385,0.630924,1999.385786,1.100503,-0.033762,0.000000,2024.632353,0.994845
CRI,4,1.458611,0.181839,0.262201,0.104091,0.193152,0.070948,0.632994,1999.276333,1.108483,-0.020207,0.000000,2024.797935,1.022974
CRI,4,0.639186,0.155745,0.150631,0.095239,0.197273,0.062546,0.640201,1998.886522,1.131994,-0.012597,0.000000,2025.322661,1.124606
CRI,4,1.713346,0.185575,0.281011,0.105311,0.180906,0.079041,0.792103,1999.327968,1.095007,-0.023004,0.000000,2024.156433,0.877644
CRI,4,1.603318,0.174926,0.229054,0.160020,0.182223,0.080911,0.642946,1996.863886,1.105845,-0.020390,0.000000,2024.381589,0.907577
CRI,4,1.149100,0.173988,0.224742,0.118723,0.217620,0.079852,0.684844,1998.482349,1.100063,-0.021486,0.000000,2023.978310,0.821793
CRI,4,1.144510,0.169949,0.206695,0.120232,0.198256,0.079460,0.693792,1998.303205,1.098085,-0.021644,0.000000,2023.663984,1.477667
CRI,4,0.760115,0.154647,0.146799,0.117924,0.192223,0.082227,0.653282,2003.821703,1.113822,-0.017455,0.000000,2024.031168,1.000419
CRI,4,1.290736,0.234643,0.105538,0.099396,0.194890,0.084255,0.666160,1997.842138,1.125019,-0.013668,0.000000,2024.224757,1.050896
CRI,4,0.767664,0.168174,0.109336,0.116276,0.199404,0.081624,0.702670,1999.378209,1.111176,-0.017288,0.000000,2026.168540,1.098494
CRI,4,0.458621,0.116948,0.187499,0.091669,0.195536,0.085624,0.672086,1996.724400,1.132796,-0.009810,0.000000,2024.895313,1.076773
CRI,4,0.650868,0.074278,0.159861,0.072240,0.196549,0.089568,0.676037,1993.694448,1.153361,0.001859,0.000000,2025.204671,1.139755
CRI,4,0.622336,0.149480,0.104426,0.113179,0.199664,0.080606,0.713017,1998.679778,1.106502,-0.017304,0.000000,2024.835997,1.104213
CRI,4,0.621651,0.147391,0.095845,0.115871,0.200228,0.078559,0.724558,1998.626895,1.162729,-0.019140,0.000000,2024.773623,1.105486
CRI,4,0.379655,0.146750,0.090575,0.119768,0.200591,0.075299,0.737197,1998.595523,1.134371,0.003655,0.000000,2024.655130,1.099164
CRI,4,0.218538,0.128385,0.051711,0.126505,0.204541,0.069601,0.782356,1998.184414,1.146921,0.023885,0.000000,2024.666469,1.153211
CRI,4,0.429743,0.132151,0.059889,0.120842,0.203468,0.074776,0.761844,1998.294420,1.127195,-0.009398,0.000000,2024.797500,1.150778
CRI,4,0.348381,0.132021,0.056660,0.126944,0.213749,0.078711,0.580944,1998.261555,1.145968,-0.002230,0.000000,2025.188627,1.312696
CRI,4,0.452488,0.134003,0.055768,0.073132,0.216866,0.076277,0.737211,2000.711315,1.144909,-0.002217,0.000000,2025.132095,1.349377
CRI,4,0.527828,0.087249,0.103587,0.122727,0.211619,0.070056,0.728192,2000.360148,1.133975,-0.007809,0.000000,2025.381429,1.238439
CRI,4,0.285428,0.108485,0.046650,0.103746,0.184331,0.074315,0.718095,2000.101310,1.154224,0.003590,0.000000,2025.725750,1.587531
CRI,4,0.329725,0.103066,0.041091,0.099699,0.205947,0.073849,0.713563,2000.533358,1.160890,0.008178,0.000000,2026.127590,0.924897
CRI,4,0.366026,0.095946,0.058199,0.100714,0.205956,0.069518,0.706695,1999.744993,1.160687,0.007436,0.000000,2023.561779,1.249997
CRI,4,0.369071,0.096641,0.041026,0.096449,0.213570,0.066058,0.759002,1992.197896,1.164492,0.011744,0.000000,2025.887756,1.401597
CRI,4,0.529810,0.088601,0.034746,0.119477,0.212227,0.084688,0.785820,1998.446425,1.159335,0.010598,0.000000,2024.954023,1.312766
CRI,4,0.505706,0.084723,0.037796,0.102070,0.212213,0.069977,0.737012,1998.617617,1.174702,0.019624,0.000000,2025.441033,1.370471
CRI,4,0.607235,0.078475,0.035584,0.097330,0.213525,0.071030,0.727888,1998.668991,1.139453,0.026618,0.000000,2025.588409,1.414774
CRI,4,0.455713,0.091733,0.043357,0.101825,0.210506,0.073052,0.727058,1998.658477,1.146318,0.016563,0.000000,2025.404140,1.335379
CRI,4,0.312617,0.131220,0.105702,0.091341,0.201503,0.059054,0.645281,1998.881503,1.141817,-0.000180,0.000000,2025.509777,1.205842
CRI,4,0.326111,0.142538,0.035221,0.083817,0.200386,0.075877,0.700100,1996.463060,1.165023,0.018771,0.000000,2025.124793,1.274042
CRI,4,0.553887,0.159709,0.090549,0.099511,0.197405,0.076847,0.684029,1998.103677,1.105199,-0.008944,0.000000,2025.001583,1.129915
CRI,4,0.369736,0.099291,0.045289,0.101427,0.208867,0.071800,0.724308,1998.490689,1.164567,0.012988,0.000000,2025.336930,1.309000
CRI,4,0.219030,0.112974,0.024741,0.112069,0.215376,0.052993,0.755231,2000.099779,1.167472,0.023503,0.000000,2025.593909,1.468691
CRI,4,0.358766,0.148811,0.050316,0.103087,0.202823,0.068151,0.708667,1998.601567,1.162373,-0.000262,0.000000,2025.153778,1.223206
CRI,4,0.277385,0.103846,0.039207,0.142495,0.191373,0.062766,0.692837,1995.784896,1.165625,0.018563,0.000000,2025.427271,1.189058
CRI,4,0.292476,0.101163,0.035182,0.093680,0.205781,0.062466,0.651164,1998.195655,1.177305,0.027986,0.000000,2025.786511,1.396279
CRI,4,0.221794,0.135036,0.042154,0.111077,0.199491,0.064351,0.682178,1997.945434,1.156148,0.011655,0.000000,2025.408998,1.248982
CRI,4,0.282871,0.146521,0.046870,0.118949,0.190518,0.069989,0.626922,2003.160754,1.154681,0.012885,0.000000,2024.640688,1.135346
CRI,4,0.262166,0.158074,0.033847,0.117466,0.197591,0.066640,0.674006,1998.177960,1.158064,0.017793,0.000000,2026.516259,1.263110
CRI,4,0.291245,0.103164,0.035378,0.117404,0.200119,0.067791,0.665912,1999.287163,1.155397,0.026499,0.000000,2025.858061,1.296909
CRI,4,0.167798,0.111819,0.030931,0.092948,0.183216,0.052583,0.788133,1999.765032,1.170007,0.031314,0.000000,2025.928185,1.205204
CRI,4,0.125542,0.102881,0.025914,0.077971,0.162931,0.037785,0.859177,2000.459124,1.177739,0.040469,0.000000,2026.226804,1.152689
CRI,4,0.159836,0.143028,0.035527,0.115293,0.187034,0.052914,0.705897,1997.344703,1.162134,0.029759,0.000000,2024.927734,1.665517
CRI,4,0.296237,0.103487,0.041583,0.139361,0.191404,0.045943,0.720139,2001.314417,1.157111,0.023281,0.000000,2025.970628,1.348988
CRI,4,0.254266,0.108163,0.022822,0.138810,0.188279,0.062925,0.777788,1999.721816,1.175654,0.037814,0.000000,2025.728945,1.443660
CRI,4,0.273442,0.138083,0.028542,0.090794,0.198307,0.076371,0.722491,1996.628302,1.169775,0.025395,0.000000,2025.167798,1.313521
CRI,4,0.251642,0.148586,0.031069,0.135436,0.180698,0.064833,0.791471,1999.844767,1.140506,0.019839,0.000000,2025.289706,1.253399
CRI,4,0.252427,0.154715,0.030343,0.113154,0.184468,0.058779,0.798269,1998.893469,1.168008,0.020424,0.000000,2025.091216,1.344593
CRI,4,0.173411,0.156141,0.025046,0.128910,0.200250,0.047968,0.769104,1997.782527,1.170656,0.038335,0.000000,2025.142660,1.030429
CRI,4,0.137459,0.117093,0.023776,0.114844,0.196403,0.049490,0.849999,1991.768255,1.172442,0.036883,0.000000,2026.131821,1.453053
CRI,4,0.200134,0.167711,0.024050,0.089172,0.196416,0.055323,0.831027,2000.295154,1.164910,0.036096,0.000000,2025.666648,1.440897
CRI,4,0.300544,0.131152,0.028098,0.140249,0.188958,0.035502,0.825676,2000.181591,1.159118,0.033209,0.000000,2025.952775,1.334344
CRI,4,0.180697,0.136321,0.028429,0.102317,0.196073,0.067493,0.751449,1997.592121,1.167396,0.027556,0.000000,2025.386036,1.318719
CRI,4,0.170887,0.111376,0.024584,0.109034,0.189479,0.047267,0.864107,1998.734283,1.171761,0.038682,0.000000,2023.817349,1.394869
CRI,4,0.252252,0.163339,0.044151,0.085474,0.198835,0.048678,0.805640,1996.896104,1.150285,0.019888,0.000000,2024.892196,1.208099
CRI,4,0.172308,0.115519,0.027691,0.103713,0.204077,0.051332,0.787004,1997.494094,1.159131,0.037491,0.000000,2025.541762,1.281782
CRI,4,0.293102,0.102959,0.022685,0.137115,0.191748,0.061745,0.775808,1999.509731,1.174629,0.039609,0.000000,2025.792833,1.433006
CRI,4,0.151628,0.145879,0.034024,0.097346,0.197125,0.051999,0.798475,1997.589140,1.157922,0.026316,0.000000,2025.143687,1.263332
CRI,4,0.191087,0.113207,0.026167,0.081429,0.209725,0.043180,0.791939,1996.060224,1.180117,0.040131,0.000000,2025.439204,1.387813
CRI,4,0.131447,0.121147,0.022461,0.097749,0.195651,0.040189,0.881138,1997.877893,1.176193,0.044615,0.000000,2025.326366,1.415812
CRI,4,0.104434,0.146310,0.030417,0.094536,0.169004,0.049674,0.856392,1994.939893,1.169446,0.043267,0.000000,2025.072942,1.189755
CRI,4,0.277507,0.165937,0.035402,0.086349,0.136800,0.048013,0.892393,1991.809170,1.170389,0.046870,0.000000,2024.776740,1.057981
CRI,4,0.070068,0.131796,0.021262,0.077531,0.179336,0.029696,0.847756,1996.693886,1.183084,0.044651,0.000000,2025.943901,1.513899
CRI,4,0.086575,0.133532,0.020248,0.058246,0.163972,0.015356,0.873921,1995.902213,1.190539,0.047790,0.000000,2026.397921,1.697544
CRI,4,0.220901,0.096215,0.028328,0.110332,0.186387,0.039497,0.806001,1993.313579,1.177159,0.040595,0.000000,2025.108745,1.234158
CRI,4,0.128156,0.146424,0.024852,0.094244,0.194021,0.051342,0.825021,1998.795658,1.168468,0.037366,0.000000,2025.537108,1.388570
CRI,4,0.167542,0.149485,0.025260,0.121805,0.164595,0.052909,0.847645,1998.574703,1.156600,0.036178,0.000000,2025.379498,1.285943
CRI,4,0.109277,0.126298,0.023553,0.102028,0.178225,0.027073,0.885809,1997.299699,1.172128,0.044787,0.000000,2025.431715,1.349123
CRI,4,0.142203,0.106054,0.025605,0.074827,0.168552,0.041809,0.890177,1997.021406,1.169291,0.040567,0.000000,2025.694746,1.710412
CRI,4,0.109068,0.141684,0.023485,0.091468,0.155669,0.037069,0.892802,1997.238788,1.179041,0.041638,0.000000,2025.346124,1.514368
CRI,4,0.138173,0.152728,0.025591,0.083933,0.169493,0.039258,0.835001,1995.606501,1.171050,0.041185,0.000000,2026.599676,1.419532
CRI,4,0.124629,0.114284,0.024923,0.068395,0.194082,0.031983,0.850593,1995.258166,1.182488,0.043397,0.000000,2025.925214,1.552652
CRI,4,0.100593,0.115145,0.021364,0.066621,0.174496,0.028905,0.938521,1996.281256,1.182318,0.046515,0.000000,2026.355645,1.159420
CRI,4,0.086853,0.108445,0.021024,0.076140,0.157417,0.026374,0.920418,1995.789975,1.186281,0.047979,0.000000,2026.383843,1.538907
CRI,4,0.099796,0.149628,0.021944,0.099138,0.186940,0.032475,0.857061,1996.187630,1.183481,0.045517,0.000000,2026.100354,1.074176
CRI,4,0.165459,0.103476,0.021634,0.091582,0.188800,0.033729,0.908091,1997.651584,1.184038,0.045709,0.000000,2024.758681,1.293267
CRI,4,0.093380,0.138750,0.024113,0.085808,0.174615,0.037843,0.856767,1996.137656,1.175038,0.042612,0.000000,2026.263723,1.387745
