country,restart,loss,form_base,marry_share_of_form,cohab_to_marr,dissolve_cohab,dissolve_marr,kappa_floor,kappa_mid,kappa_steep,form_tilt,period_depth,period_mid,period_steep
CRI,1,0.040502,0.038129,0.133620,0.045793,0.014961,0.005115,1.000000,1993.104073,0.304246,0.000000,0.200118,2018.814292,1.215103
CRI,1,0.040817,0.036307,0.109452,0.048201,0.010636,0.003656,1.000000,1992.964495,0.340382,0.000000,0.195777,2019.849420,1.215911
CRI,1,0.043355,0.039218,0.115765,0.049882,0.018614,0.005218,1.000000,1993.439993,0.288186,0.000000,0.226903,2017.084233,1.249627
CRI,1,0.049156,0.043494,0.142529,0.049410,0.019108,0.005742,1.000000,1992.842044,0.287911,0.000000,0.164994,2018.088503,1.252266
CRI,1,0.046258,0.038406,0.124261,0.043527,0.023229,0.008252,1.000000,1995.882629,0.264484,0.000000,0.245290,2017.535074,1.230470
CRI,1,0.051866,0.043960,0.127532,0.045948,0.021052,0.007004,1.000000,1994.575636,0.277693,0.000000,0.157677,2017.762586,1.195319
CRI,1,0.044095,0.038709,0.156123,0.044553,0.020151,0.006649,1.000000,1993.210635,0.274415,0.000000,0.228900,2017.710434,1.236691
CRI,1,0.044632,0.033648,0.128150,0.043333,0.011516,0.003900,1.000000,1996.340090,0.336372,0.000000,0.233917,2017.386795,1.208311
CRI,1,0.043237,0.039911,0.123768,0.049748,0.022190,0.006640,1.000000,1996.307192,0.277720,0.000000,0.198223,2018.036119,1.199050
CRI,1,0.044881,0.039696,0.110735,0.046393,0.016631,0.005076,1.000000,1995.764330,0.306383,0.000000,0.227497,2017.579562,1.250650
CRI,1,0.056261,0.035286,0.128924,0.041395,0.018640,0.006580,1.000000,1996.469536,0.283897,0.000000,0.273091,2017.257227,1.189208
CRI,1,0.040875,0.041114,0.139000,0.047296,0.018990,0.005941,1.000000,1993.797873,0.286904,0.000000,0.188413,2017.883336,1.236394
CRI,1,0.045726,0.041053,0.135538,0.052281,0.017842,0.005560,1.000000,1993.864102,0.273731,0.000000,0.270835,2018.583189,1.113348
CRI,1,0.042189,0.035331,0.103774,0.044090,0.014710,0.003419,1.000000,1993.994112,0.324408,0.000000,0.197758,2017.377792,1.302220
CRI,1,0.045553,0.035140,0.099256,0.056092,0.009165,0.003570,1.000000,1995.338041,0.334778,0.000000,0.207034,2018.123181,1.198386
CRI,1,0.045964,0.037937,0.127139,0.052174,0.010881,0.003037,1.000000,1992.994851,0.335730,0.000000,0.183700,2018.129438,1.200501
CRI,1,0.043279,0.038053,0.126413,0.049893,0.013198,0.003917,1.000000,1993.746998,0.316807,0.000000,0.197911,2017.982263,1.207968
CRI,1,0.048829,0.035272,0.115238,0.043087,0.013590,0.004307,1.000000,1995.061795,0.332788,0.000000,0.155179,2016.955130,1.337263
CRI,1,0.041800,0.039435,0.130142,0.049846,0.016676,0.005218,1.000000,1994.168753,0.287738,0.000000,0.237627,2018.186827,1.167892
CRI,1,0.050669,0.042130,0.164858,0.039193,0.028556,0.007103,1.000000,1993.366850,0.264940,0.000000,0.212364,2017.448764,1.243604
CRI,1,0.043219,0.036654,0.112577,0.051402,0.012274,0.004250,1.000000,1994.859396,0.316249,0.000000,0.208358,2017.956377,1.209634
CRI,2,2.747559,0.204509,0.538972,0.059197,0.206587,0.043884,1.000000,1994.393543,1.055666,0.000000,0.183084,2003.500931,0.639711
CRI,2,4.707420,0.315447,0.538972,0.059197,0.206587,0.043884,1.000000,1994.393543,1.055666,0.000000,0.183084,2003.500931,0.639711
CRI,2,4.611064,0.204509,0.690435,0.059197,0.206587,0.043884,1.000000,1994.393543,1.055666,0.000000,0.183084,2003.500931,0.639711
CRI,2,3.666041,0.204509,0.538972,0.106090,0.206587,0.043884,1.000000,1994.393543,1.055666,0.000000,0.183084,2003.500931,0.639711
CRI,2,2.883583,0.204509,0.538972,0.059197,0.228431,0.043884,1.000000,1994.393543,1.055666,0.000000,0.183084,2003.500931,0.639711
CRI,2,2.193087,0.204509,0.538972,0.059197,0.206587,0.063509,1.000000,1994.393543,1.055666,0.000000,0.183084,2003.500931,0.639711
CRI,2,2.747559,0.204509,0.538972,0.059197,0.206587,0.043884,1.000000,1994.393543,1.055666,0.000000,0.183084,2003.500931,0.639711
CRI,2,2.747559,0.204509,0.538972,0.059197,0.206587,0.043884,1.000000,2001.688919,1.055666,0.000000,0.183084,2003.500931,0.639711
CRI,2,2.747559,0.204509,0.538972,0.059197,0.206587,0.043884,1.000000,1994.393543,1.130505,0.000000,0.183084,2003.500931,0.639711
CRI,2,2.747559,0.204509,0.538972,0.059197,0.206587,0.043884,1.000000,1994.393543,1.055666,0.000000,0.183084,2003.500931,0.639711
CRI,2,1.825174,0.204509,0.538972,0.059197,0.206587,0.043884,1.000000,1994.393543,1.055666,0.000000,0.329612,2003.500931,0.639711
CRI,2,2.832331,0.204509,0.538972,0.059197,0.206587,0.043884,1.000000,1994.393543,1.055666,0.000000,0.183084,2006.756192,0.639711
CRI,2,2.760345,0.204509,0.538972,0.059197,0.206587,0.043884,1.000000,1994.393543,1.055666,0.000000,0.183084,2003.500931,1.104168
CRI,2,1.522101,0.120513,0.566984,0.065789,0.211165,0.047189,1.000000,1995.840101,1.071741,0.000000,0.203601,2003.930183,0.705143
CRI,2,1.146250,0.069928,0.580667,0.069277,0.213302,0.048853,1.000000,1996.529655,1.079173,0.000000,0.214469,2004.160863,0.739748
CRI,2,0.994880,0.172691,0.372357,0.067517,0.212245,0.048021,1.000000,1996.187738,1.075506,0.000000,0.208984,2004.044156,0.722288
