RAMO_K,mdp_2025,mdp_2026,dif_nominal,dif_real,var_real_pct,estado,nivel,PP_K,PP_NUM,UR_K,F_K,FN_K,SF_K
12,109.9,86.9,-23.0,-28.3,-24.5,continúa,unidad_responsable,,,I00,,,
20,35.2,12.4,-22.8,-24.5,-66.4,continúa,unidad_responsable,,,VRW,,,
06,131.9,109.2,-22.7,-29.1,-21.0,continúa,unidad_responsable,,,112,,,
15,22.5,0.0,-22.5,-23.5,-100.0,desaparece,unidad_responsable,,,213,,,
12,58.0,35.8,-22.2,-25.0,-41.1,continúa,unidad_responsable,,,315,,,
44,22.2,0.0,-22.2,-23.2,-100.0,desaparece,unidad_responsable,,,500,,,
15,177.5,155.8,-21.7,-30.2,-16.3,continúa,unidad_responsable,,,411,,,
09,131.6,110.0,-21.7,-28.0,-20.3,continúa,unidad_responsable,,,313,,,
09,131.5,110.1,-21.4,-27.7,-20.1,continúa,unidad_responsable,,,639,,,
09,104.2,82.8,-21.3,-26.3,-24.1,continúa,unidad_responsable,,,632,,,
45,21.2,0.0,-21.2,-22.2,-100.0,desaparece,unidad_responsable,,,230,,,
49,27.4,6.2,-21.2,-22.5,-78.3,continúa,unidad_responsable,,,120,,,
20,85.7,64.6,-21.2,-25.3,-28.1,continúa,unidad_responsable,,,117,,,
09,97.6,76.5,-21.1,-25.8,-25.2,continúa,unidad_responsable,,,710,,,
22,82.5,61.4,-21.0,-25.0,-28.9,continúa,unidad_responsable,,,101,,,
46,20.4,0.0,-20.4,-21.3,-100.0,desaparece,unidad_responsable,,,270,,,
09,70.9,50.5,-20.4,-23.8,-32.0,continúa,unidad_responsable,,,100,,,
09,83.8,64.0,-19.8,-23.8,-27.1,continúa,unidad_responsable,,,643,,,
09,94.9,75.2,-19.7,-24.3,-24.4,continúa,unidad_responsable,,,645,,,
16,237.3,217.6,-19.7,-31.1,-12.5,continúa,unidad_responsable,,,510,,,
08,19.6,0.0,-19.6,-20.5,-100.0,desaparece,unidad_responsable,,,310,,,
09,98.2,79.2,-18.9,-23.7,-23.0,continúa,unidad_responsable,,,622,,,
05,403.7,384.8,-18.9,-38.3,-9.1,continúa,unidad_responsable,,,K00,,,
43,18.9,0.0,-18.9,-19.8,-100.0,desaparece,unidad_responsable,,,211,,,
08,18.7,0.0,-18.7,-19.6,-100.0,desaparece,unidad_responsable,,,113,,,
09,18.7,0.0,-18.7,-19.6,-100.0,desaparece,unidad_responsable,,,315,,,
27,18.5,0.0,-18.5,-19.4,-100.0,desaparece,unidad_responsable,,,116,,,
46,18.3,0.0,-18.3,-19.2,-100.0,desaparece,unidad_responsable,,,260,,,
09,92.3,74.0,-18.3,-22.7,-23.5,continúa,unidad_responsable,,,646,,,
12,230.8,212.6,-18.2,-29.3,-12.1,continúa,unidad_responsable,,,514,,,
16,18.2,0.0,-18.2,-19.0,-100.0,desaparece,unidad_responsable,,,410,,,
10,183.5,165.4,-18.1,-27.0,-14.0,continúa,unidad_responsable,,,511,,,
22,50.0,32.0,-18.0,-20.4,-38.9,continúa,unidad_responsable,,,122,,,
16,110.8,92.9,-17.9,-23.3,-20.0,continúa,unidad_responsable,,,400,,,
09,95.3,77.7,-17.6,-22.2,-22.2,continúa,unidad_responsable,,,623,,,
09,95.4,77.9,-17.5,-22.1,-22.1,continúa,unidad_responsable,,,625,,,
21,286.9,269.5,-17.5,-31.2,-10.4,continúa,unidad_responsable,,,417,,,
09,98.3,80.9,-17.5,-22.2,-21.5,continúa,unidad_responsable,,,635,,,
11,258.9,241.5,-17.3,-29.8,-11.0,continúa,unidad_responsable,,,414,,,
09,91.5,74.3,-17.3,-21.7,-22.6,continúa,unidad_responsable,,,634,,,
09,91.4,74.2,-17.2,-21.6,-22.5,continúa,unidad_responsable,,,648,,,
20,26.1,9.0,-17.1,-18.3,-67.0,continúa,unidad_responsable,,,129,,,
27,16.7,0.0,-16.7,-17.6,-100.0,desaparece,unidad_responsable,,,512,,,
16,209.4,192.8,-16.5,-26.6,-12.1,continúa,unidad_responsable,,,RJE,,,
08,203.2,186.8,-16.5,-26.2,-12.3,continúa,unidad_responsable,,,511,,,
08,74.5,58.2,-16.2,-19.8,-25.4,continúa,unidad_responsable,,,C00,,,
27,15.7,0.0,-15.7,-16.5,-100.0,desaparece,unidad_responsable,,,130,,,
18,15.6,0.0,-15.6,-16.4,-100.0,desaparece,unidad_responsable,,,522,,,
09,92.3,76.9,-15.4,-19.8,-20.5,continúa,unidad_responsable,,,624,,,
11,136.8,121.6,-15.2,-21.7,-15.2,continúa,unidad_responsable,,,313,,,
09,90.2,75.2,-15.1,-19.4,-20.5,continúa,unidad_responsable,,,647,,,
06,14.9,0.0,-14.9,-15.6,-100.0,desaparece,unidad_responsable,,,420,,,
09,79.5,64.7,-14.8,-18.7,-22.4,continúa,unidad_responsable,,,651,,,
20,51.7,37.3,-14.5,-17.0,-31.3,continúa,unidad_responsable,,,213,,,
46,14.4,0.0,-14.4,-15.1,-100.0,desaparece,unidad_responsable,,,220,,,
12,2146.1,2131.8,-14.4,-117.4,-5.2,continúa,unidad_responsable,,,Y00,,,
09,82.8,68.5,-14.3,-18.3,-21.1,continúa,unidad_responsable,,,628,,,
09,92.8,78.8,-14.1,-18.5,-19.0,continúa,unidad_responsable,,,637,,,
49,13.9,0.0,-13.9,-14.6,-100.0,desaparece,unidad_responsable,,,560,,,
12,69.7,56.0,-13.7,-17.1,-23.4,continúa,unidad_responsable,,,112,,,
31,213.1,199.5,-13.6,-23.8,-10.7,continúa,unidad_responsable,,,100,,,
16,13.6,0.0,-13.6,-14.2,-100.0,desaparece,unidad_responsable,,,612,,,
09,44.7,31.1,-13.6,-15.7,-33.5,continúa,unidad_responsable,,,200,,,
09,79.1,65.5,-13.5,-17.3,-20.9,continúa,unidad_responsable,,,626,,,
09,80.8,67.5,-13.4,-17.3,-20.4,continúa,unidad_responsable,,,633,,,
09,85.2,72.0,-13.2,-17.3,-19.4,continúa,unidad_responsable,,,652,,,
09,75.1,62.1,-13.0,-16.6,-21.1,continúa,unidad_responsable,,,638,,,
13,7690.5,7677.7,-12.8,-381.9,-4.7,continúa,unidad_responsable,,,121,,,
11,68.3,55.5,-12.8,-16.1,-22.5,continúa,unidad_responsable,,,110,,,
12,12.8,0.0,-12.8,-13.4,-100.0,desaparece,unidad_responsable,,,114,,,
43,12.7,0.0,-12.7,-13.3,-100.0,desaparece,unidad_responsable,,,220,,,
16,2602.3,2589.7,-12.6,-137.5,-5.0,continúa,unidad_responsable,,,RHQ,,,
41,12.6,0.0,-12.6,-13.2,-100.0,desaparece,unidad_responsable,,,220,,,
27,12.5,0.0,-12.5,-13.1,-100.0,desaparece,unidad_responsable,,,212,,,
08,55.2,42.7,-12.5,-15.2,-26.2,continúa,unidad_responsable,,,117,,,
16,839.5,827.1,-12.5,-52.8,-6.0,continúa,unidad_responsable,,,E00,,,
09,80.3,67.8,-12.5,-16.3,-19.4,continúa,unidad_responsable,,,630,,,
49,26.2,13.8,-12.4,-13.7,-49.8,continúa,unidad_responsable,,,111,,,
46,12.2,0.0,-12.2,-12.8,-100.0,desaparece,unidad_responsable,,,100,,,
20,283.1,270.9,-12.2,-25.8,-8.7,continúa,unidad_responsable,,,412,,,
16,99.0,87.0,-12.0,-16.7,-16.1,continúa,unidad_responsable,,,418,,,
12,68.6,56.6,-12.0,-15.3,-21.2,continúa,unidad_responsable,,,613,,,
15,35.5,23.6,-11.9,-13.6,-36.5,continúa,unidad_responsable,,,511,,,
16,11.8,0.0,-11.8,-12.3,-100.0,desaparece,unidad_responsable,,,119,,,
09,75.0,63.2,-11.8,-15.4,-19.5,continúa,unidad_responsable,,,649,,,
18,11.7,0.0,-11.7,-12.2,-100.0,desaparece,unidad_responsable,,,413,,,
14,39.3,27.8,-11.5,-13.3,-32.5,continúa,unidad_responsable,,,PBJ,,,
09,74.5,63.2,-11.3,-14.9,-19.1,continúa,unidad_responsable,,,621,,,
14,68.8,57.8,-11.0,-14.3,-19.9,continúa,unidad_responsable,,,512,,,
45,10.9,0.0,-10.9,-11.4,-100.0,desaparece,unidad_responsable,,,300,,,
11,204.6,194.2,-10.4,-20.2,-9.4,continúa,unidad_responsable,,,711,,,
27,10.2,0.0,-10.2,-10.7,-100.0,desaparece,unidad_responsable,,,200,,,
13,189.5,179.4,-10.1,-19.2,-9.7,continúa,unidad_responsable,,,122,,,
11,43.8,33.7,-10.1,-12.2,-26.6,continúa,unidad_responsable,,,L8G,,,
21,53.0,42.9,-10.1,-12.6,-22.7,continúa,unidad_responsable,,,410,,,
49,410.5,400.5,-10.0,-29.7,-6.9,continúa,unidad_responsable,,,880,,,
12,104.2,94.3,-9.9,-14.9,-13.7,continúa,unidad_responsable,,,M00,,,
41,9.8,0.0,-9.8,-10.3,-100.0,desaparece,unidad_responsable,,,100,,,
20,29.0,19.7,-9.3,-10.7,-35.3,continúa,unidad_responsable,,,132,,,
12,84.2,74.9,-9.3,-13.4,-15.1,continúa,unidad_responsable,,,511,,,
07,737.1,727.9,-9.2,-44.5,-5.8,continúa,unidad_responsable,,,114,,,
13,91.7,82.6,-9.1,-13.5,-14.0,continúa,unidad_responsable,,,J4V,,,
08,9.1,0.0,-9.1,-9.5,-100.0,desaparece,unidad_responsable,,,400,,,
11,84.4,75.3,-9.1,-13.1,-14.8,continúa,unidad_responsable,,,411,,,
12,82.0,73.1,-8.9,-12.8,-14.9,continúa,unidad_responsable,,,111,,,
15,35.0,26.1,-8.8,-10.5,-28.7,continúa,unidad_responsable,,,410,,,
18,8.8,0.0,-8.8,-9.2,-100.0,desaparece,unidad_responsable,,,515,,,
09,58.2,49.4,-8.8,-11.6,-19.0,continúa,unidad_responsable,,,214,,,
08,37.6,29.2,-8.4,-10.2,-25.9,continúa,unidad_responsable,,,111,,,
20,25.3,16.9,-8.4,-9.6,-36.2,continúa,unidad_responsable,,,141,,,
08,272.1,263.7,-8.3,-21.4,-7.5,continúa,unidad_responsable,,,I6L,,,
20,34.4,26.1,-8.3,-10.0,-27.7,continúa,unidad_responsable,,,127,,,
12,67.0,58.7,-8.3,-11.5,-16.4,continúa,unidad_responsable,,,300,,,
09,34.7,26.7,-7.9,-9.6,-26.5,continúa,unidad_responsable,,,114,,,
06,138.2,130.3,-7.9,-14.5,-10.0,continúa,unidad_responsable,,,210,,,
14,63.2,55.5,-7.7,-10.8,-16.3,continúa,unidad_responsable,,,100,,,
20,21.6,13.8,-7.7,-8.8,-38.8,continúa,unidad_responsable,,,146,,,
05,478.7,471.1,-7.6,-30.5,-6.1,continúa,unidad_responsable,,,613,,,
10,126.0,118.6,-7.4,-13.5,-10.2,continúa,unidad_responsable,,,610,,,
14,104.3,96.9,-7.4,-12.4,-11.4,continúa,unidad_responsable,,,600,,,
20,24.0,16.6,-7.4,-8.5,-33.9,continúa,unidad_responsable,,,135,,,
14,36.4,29.2,-7.2,-8.9,-23.4,continúa,unidad_responsable,,,610,,,
08,7.1,0.0,-7.1,-7.5,-100.0,desaparece,unidad_responsable,,,212,,,
08,6.9,0.0,-6.9,-7.3,-100.0,desaparece,unidad_responsable,,,315,,,
11,70.3,63.5,-6.8,-10.2,-13.8,continúa,unidad_responsable,,,415,,,
12,38.8,32.1,-6.8,-8.6,-21.2,continúa,unidad_responsable,,,171,,,
45,6.8,0.0,-6.8,-7.1,-100.0,desaparece,unidad_responsable,,,220,,,
10,130.9,124.1,-6.7,-13.0,-9.5,continúa,unidad_responsable,,,500,,,
11,61.2,54.6,-6.7,-9.6,-15.0,continúa,unidad_responsable,,,113,,,
21,142.4,135.9,-6.5,-13.4,-9.0,continúa,unidad_responsable,,,W3S,,,
45,6.4,0.0,-6.4,-6.7,-100.0,desaparece,unidad_responsable,,,200,,,
11,21.9,15.5,-6.4,-7.4,-32.3,continúa,unidad_responsable,,,715,,,
20,25.8,19.5,-6.3,-7.6,-27.9,continúa,unidad_responsable,,,151,,,
08,6.2,0.0,-6.2,-6.5,-100.0,desaparece,unidad_responsable,,,312,,,
08,6.2,0.0,-6.2,-6.5,-100.0,desaparece,unidad_responsable,,,314,,,
08,63.2,57.1,-6.1,-9.2,-13.9,continúa,unidad_responsable,,,IZI,,,
20,25.9,19.9,-6.0,-7.3,-26.8,continúa,unidad_responsable,,,121,,,
08,5.8,0.0,-5.8,-6.1,-100.0,desaparece,unidad_responsable,,,411,,,
18,5.7,0.0,-5.7,-6.0,-100.0,desaparece,unidad_responsable,,,520,,,
11,45.4,39.7,-5.7,-7.9,-16.5,continúa,unidad_responsable,,,MGC,,,
08,5.4,0.0,-5.4,-5.7,-100.0,desaparece,unidad_responsable,,,108,,,
04,148.5,143.1,-5.4,-12.5,-8.1,continúa,unidad_responsable,,,EZQ,,,
49,115.1,109.7,-5.4,-10.9,-9.0,continúa,unidad_responsable,,,261,,,
13,630.5,625.1,-5.4,-35.6,-5.4,continúa,unidad_responsable,,,118,,,
08,5.3,0.0,-5.3,-5.6,-100.0,desaparece,unidad_responsable,,,410,,,
16,58.9,53.6,-5.3,-8.1,-13.1,continúa,unidad_responsable,,,600,,,
14,447.6,442.4,-5.2,-26.7,-5.7,continúa,unidad_responsable,,,PBE,,,
08,5.0,0.0,-5.0,-5.3,-100.0,desaparece,unidad_responsable,,,413,,,
49,53.5,48.5,-5.0,-7.6,-13.5,continúa,unidad_responsable,,,840,,,
18,4.9,0.0,-4.9,-5.1,-100.0,desaparece,unidad_responsable,,,115,,,
15,66.7,61.9,-4.8,-8.0,-11.4,continúa,unidad_responsable,,,120,,,
12,23.7,18.9,-4.8,-5.9,-23.8,continúa,unidad_responsable,,,614,,,
08,41.7,37.0,-4.7,-6.7,-15.3,continúa,unidad_responsable,,,100,,,
20,77.5,72.8,-4.6,-8.3,-10.3,continúa,unidad_responsable,,,100,,,
49,24.6,20.0,-4.6,-5.8,-22.4,continúa,unidad_responsable,,,310,,,
20,28.0,23.5,-4.6,-5.9,-20.1,continúa,unidad_responsable,,,130,,,
20,20.5,16.0,-4.6,-5.5,-25.8,continúa,unidad_responsable,,,122,,,
49,25.8,21.3,-4.5,-5.7,-21.2,continúa,unidad_responsable,,,640,,,
16,4.5,0.0,-4.5,-4.7,-100.0,desaparece,unidad_responsable,,,414,,,
49,61.3,56.8,-4.5,-7.4,-11.6,continúa,unidad_responsable,,,814,,,
46,4.4,0.0,-4.4,-4.6,-100.0,desaparece,unidad_responsable,,,200,,,
04,58.8,54.4,-4.4,-7.2,-11.7,continúa,unidad_responsable,,,T00,,,
49,11.4,7.0,-4.4,-4.9,-41.1,continúa,unidad_responsable,,,263,,,
08,4.2,0.0,-4.2,-4.4,-100.0,desaparece,unidad_responsable,,,214,,,
10,52.4,48.2,-4.2,-6.7,-12.3,continúa,unidad_responsable,,,510,,,
14,88.9,84.7,-4.2,-8.5,-9.1,continúa,unidad_responsable,,,510,,,
14,26.8,22.6,-4.2,-5.5,-19.4,continúa,unidad_responsable,,,630,,,
05,154.2,150.0,-4.2,-11.6,-7.2,continúa,unidad_responsable,,,311,,,
48,143.8,139.8,-4.0,-10.9,-7.2,continúa,unidad_responsable,,,MHL,,,
10,178.1,174.1,-4.0,-12.5,-6.7,continúa,unidad_responsable,,,K2H,,,
16,17.6,13.6,-3.9,-4.8,-26.0,continúa,unidad_responsable,,,500,,,
10,68.5,64.7,-3.9,-7.2,-10.0,continúa,unidad_responsable,,,192,,,
11,62.2,58.5,-3.7,-6.7,-10.2,continúa,unidad_responsable,,,111,,,
16,60.2,56.5,-3.7,-6.5,-10.4,continúa,unidad_responsable,,,417,,,
20,30.6,27.0,-3.5,-5.0,-15.6,continúa,unidad_responsable,,,136,,,
15,12.7,9.2,-3.5,-4.1,-31.0,continúa,unidad_responsable,,,113,,,
20,16.4,12.9,-3.5,-4.3,-24.8,continúa,unidad_responsable,,,145,,,
20,15.3,11.9,-3.4,-4.2,-26.0,continúa,unidad_responsable,,,125,,,
49,22.0,18.7,-3.3,-4.4,-18.9,continúa,unidad_responsable,,,910,,,
49,40.1,36.8,-3.3,-5.2,-12.4,continúa,unidad_responsable,,,613,,,
32,34.8,31.5,-3.3,-4.9,-13.6,continúa,unidad_responsable,,,219,,,
49,11.7,8.5,-3.1,-3.7,-30.1,continúa,unidad_responsable,,,264,,,
49,12.4,9.3,-3.1,-3.7,-28.3,continúa,unidad_responsable,,,265,,,
06,92.3,89.3,-3.1,-7.5,-7.7,continúa,unidad_responsable,,,114,,,
10,64.2,61.2,-3.0,-6.1,-9.0,continúa,unidad_responsable,,,440,,,
06,81.5,78.5,-3.0,-6.9,-8.1,continúa,unidad_responsable,,,100,,,
11,93.7,90.7,-2.9,-7.4,-7.6,continúa,unidad_responsable,,,100,,,
49,105.5,102.6,-2.9,-7.9,-7.2,continúa,unidad_responsable,,,334,,,
16,58.7,55.8,-2.9,-5.7,-9.2,continúa,unidad_responsable,,,617,,,
20,20.8,18.0,-2.8,-3.8,-17.6,continúa,unidad_responsable,,,133,,,
08,36.2,33.4,-2.8,-4.6,-12.0,continúa,unidad_responsable,,,I9H,,,
48,46.9,44.1,-2.8,-5.0,-10.3,continúa,unidad_responsable,,,L9Y,,,
14,93.7,91.0,-2.8,-7.3,-7.4,continúa,unidad_responsable,,,500,,,
49,34.7,32.0,-2.7,-4.4,-12.1,continúa,unidad_responsable,,,326,,,
20,28.7,26.0,-2.7,-4.1,-13.6,continúa,unidad_responsable,,,150,,,
21,63.6,60.9,-2.7,-5.8,-8.6,continúa,unidad_responsable,,,100,,,
12,44.9,42.2,-2.7,-4.9,-10.3,continúa,unidad_responsable,,,170,,,
14,32.0,29.3,-2.7,-4.2,-12.6,continúa,unidad_responsable,,,300,,,
16,26.2,23.5,-2.7,-3.9,-14.3,continúa,unidad_responsable,,,100,,,
20,20.6,18.0,-2.6,-3.6,-16.7,continúa,unidad_responsable,,,128,,,
32,59.8,57.2,-2.6,-5.4,-8.7,continúa,unidad_responsable,,,410,,,
06,129.4,126.8,-2.6,-8.8,-6.5,continúa,unidad_responsable,,,716,,,
08,2.5,0.0,-2.5,-2.7,-100.0,desaparece,unidad_responsable,,,109,,,
49,73.5,71.0,-2.5,-6.1,-7.9,continúa,unidad_responsable,,,327,,,
21,29.3,26.7,-2.5,-3.9,-12.8,continúa,unidad_responsable,,,800,,,
05,58.1,55.7,-2.4,-5.1,-8.5,continúa,unidad_responsable,,,J00,,,
20,17.3,15.0,-2.3,-3.2,-17.5,continúa,unidad_responsable,,,123,,,
20,21.9,19.6,-2.3,-3.4,-14.7,continúa,unidad_responsable,,,140,,,
12,19.2,16.9,-2.3,-3.2,-16.1,continúa,unidad_responsable,,,600,,,
20,19.1,16.8,-2.3,-3.2,-16.1,continúa,unidad_responsable,,,149,,,
11,57.8,55.5,-2.3,-5.0,-8.3,continúa,unidad_responsable,,,300,,,
18,2.2,0.0,-2.2,-2.3,-100.0,desaparece,unidad_responsable,,,318,,,
11,15.4,13.2,-2.2,-2.9,-18.2,continúa,unidad_responsable,,,412,,,
20,18.6,16.4,-2.2,-3.1,-15.8,continúa,unidad_responsable,,,148,,,
05,162.1,160.0,-2.1,-9.9,-5.8,continúa,unidad_responsable,,,151,,,
48,29.1,27.1,-2.1,-3.5,-11.4,continúa,unidad_responsable,,,L8P,,,
27,22.8,20.8,-2.0,-3.1,-12.8,continúa,unidad_responsable,,,100,,,
16,52.2,50.2,-2.0,-4.5,-8.2,continúa,unidad_responsable,,,511,,,
21,73.1,71.1,-2.0,-5.5,-7.1,continúa,unidad_responsable,,,510,,,
12,27.6,25.7,-2.0,-3.3,-11.3,continúa,unidad_responsable,,,Q00,,,
20,15.0,13.1,-1.9,-2.6,-16.8,continúa,unidad_responsable,,,143,,,
32,32.2,30.3,-1.9,-3.5,-10.2,continúa,unidad_responsable,,,304,,,
14,31.9,30.0,-1.9,-3.4,-10.3,continúa,unidad_responsable,,,511,,,
18,1.8,0.0,-1.8,-1.9,-100.0,desaparece,unidad_responsable,,,116,,,
16,48.8,46.9,-1.8,-4.2,-8.2,continúa,unidad_responsable,,,618,,,
20,23.9,22.1,-1.7,-2.9,-11.6,continúa,unidad_responsable,,,138,,,
16,42.8,41.0,-1.7,-3.8,-8.4,continúa,unidad_responsable,,,615,,,
06,80.2,78.5,-1.7,-5.5,-6.6,continúa,unidad_responsable,,,400,,,
06,90.9,89.2,-1.7,-6.0,-6.3,continúa,unidad_responsable,,,200,,,
49,54.3,52.6,-1.7,-4.3,-7.5,continúa,unidad_responsable,,,332,,,
06,45.0,43.3,-1.7,-3.8,-8.1,continúa,unidad_responsable,,,614,,,
10,76.5,74.8,-1.6,-5.3,-6.6,continúa,unidad_responsable,,,532,,,
16,26.1,24.5,-1.6,-2.9,-10.4,continúa,unidad_responsable,,,111,,,
48,76.5,74.9,-1.6,-5.2,-6.5,continúa,unidad_responsable,,,MDB,,,
20,19.5,18.0,-1.6,-2.5,-12.2,continúa,unidad_responsable,,,137,,,
10,66.1,64.5,-1.6,-4.7,-6.8,continúa,unidad_responsable,,,470,,,
14,26.0,24.5,-1.5,-2.7,-10.1,continúa,unidad_responsable,,,668,,,
16,43.4,41.9,-1.5,-3.6,-7.9,continúa,unidad_responsable,,,616,,,
16,28.3,26.8,-1.5,-2.8,-9.6,continúa,unidad_responsable,,,116,,,
16,14.6,13.2,-1.5,-2.2,-14.1,continúa,unidad_responsable,,,115,,,
49,48.3,46.9,-1.5,-3.8,-7.4,continúa,unidad_responsable,,,337,,,
06,104.3,102.9,-1.4,-6.4,-5.9,continúa,unidad_responsable,,,715,,,
15,4.0,2.6,-1.4,-1.6,-37.7,continúa,unidad_responsable,,,139,,,
15,3.6,2.2,-1.4,-1.6,-41.3,continúa,unidad_responsable,,,130,,,
14,30.1,28.8,-1.4,-2.8,-9.0,continúa,unidad_responsable,,,653,,,
12,33.4,32.0,-1.4,-3.0,-8.5,continúa,unidad_responsable,,,V00,,,
06,49.7,48.4,-1.4,-3.7,-7.2,continúa,unidad_responsable,,,500,,,
10,231.8,230.4,-1.4,-12.5,-5.1,continúa,unidad_responsable,,,LAU,,,
15,6.7,5.3,-1.4,-1.7,-23.9,continúa,unidad_responsable,,,141,,,
15,7.3,6.0,-1.3,-1.7,-22.2,continúa,unidad_responsable,,,146,,,
15,7.3,6.0,-1.3,-1.7,-22.1,continúa,unidad_responsable,,,145,,,
10,46.9,45.5,-1.3,-3.6,-7.3,continúa,unidad_responsable,,,191,,,
10,23.3,22.0,-1.3,-2.4,-10.0,continúa,unidad_responsable,,,611,,,
20,21.0,19.7,-1.3,-2.3,-10.5,continúa,unidad_responsable,,,147,,,
10,103.0,101.7,-1.3,-6.2,-5.8,continúa,unidad_responsable,,,416,,,
49,16.9,15.6,-1.3,-2.1,-11.7,continúa,unidad_responsable,,,112,,,
49,13.8,12.5,-1.3,-1.9,-13.3,continúa,unidad_responsable,,,901,,,
10,49.2,48.0,-1.2,-3.6,-7.0,continúa,unidad_responsable,,,531,,,
15,5.1,3.9,-1.2,-1.5,-27.4,continúa,unidad_responsable,,,132,,,
08,17.5,16.3,-1.2,-2.1,-11.2,continúa,unidad_responsable,,,AFU,,,
20,18.7,17.5,-1.2,-2.1,-10.8,continúa,unidad_responsable,,,126,,,
14,41.7,40.5,-1.2,-3.2,-7.2,continúa,unidad_responsable,,,671,,,
16,41.1,40.0,-1.1,-3.1,-7.2,continúa,unidad_responsable,,,112,,,
49,18.5,17.3,-1.1,-2.0,-10.4,continúa,unidad_responsable,,,254,,,
15,5.6,4.5,-1.1,-1.4,-23.5,continúa,unidad_responsable,,,137,,,
14,10.6,9.5,-1.1,-1.6,-14.5,continúa,unidad_responsable,,,161,,,
20,5.0,4.0,-1.1,-1.3,-24.8,continúa,unidad_responsable,,,212,,,
15,11.7,10.7,-1.1,-1.6,-13.2,continúa,unidad_responsable,,,133,,,
15,9.2,8.2,-1.1,-1.5,-15.4,continúa,unidad_responsable,,,514,,,
15,7.7,6.6,-1.1,-1.4,-17.7,continúa,unidad_responsable,,,151,,,
15,4.3,3.3,-1.0,-1.2,-27.1,continúa,unidad_responsable,,,128,,,
15,3.4,2.4,-1.0,-1.2,-32.4,continúa,unidad_responsable,,,143,,,
15,3.4,2.4,-1.0,-1.1,-32.1,continúa,unidad_responsable,,,138,,,
15,8.6,7.7,-1.0,-1.4,-15.3,continúa,unidad_responsable,,,136,,,
20,9.2,8.2,-1.0,-1.4,-14.7,continúa,unidad_responsable,,,711,,,
21,19.2,18.2,-1.0,-1.9,-9.4,continúa,unidad_responsable,,,112,,,
20,13.9,12.9,-1.0,-1.6,-11.2,continúa,unidad_responsable,,,144,,,
10,75.2,74.3,-1.0,-4.6,-5.8,continúa,unidad_responsable,,,100,,,
11,1.0,0.1,-1.0,-1.0,-95.1,continúa,unidad_responsable,,,170,,,
36,28.1,27.2,-1.0,-2.3,-7.8,continúa,unidad_responsable,,,121,,,
15,5.1,4.1,-0.9,-1.2,-22.1,continúa,unidad_responsable,,,144,,,
16,23.8,22.9,-0.9,-2.0,-8.2,continúa,unidad_responsable,,,122,,,
36,28.5,27.6,-0.9,-2.3,-7.5,continúa,unidad_responsable,,,122,,,
11,0.9,0.0,-0.9,-0.9,-99.8,continúa,unidad_responsable,,,112,,,
36,51.0,50.1,-0.9,-3.3,-6.2,continúa,unidad_responsable,,,223,,,
32,8.5,7.6,-0.9,-1.3,-14.4,continúa,unidad_responsable,,,400,,,
14,15.3,14.4,-0.9,-1.6,-10.0,continúa,unidad_responsable,,,657,,,
06,41.6,40.7,-0.9,-2.9,-6.6,continúa,unidad_responsable,,,512,,,
10,30.6,29.7,-0.9,-2.3,-7.3,continúa,unidad_responsable,,,400,,,
06,26.2,25.3,-0.9,-2.1,-7.7,continúa,unidad_responsable,,,418,,,
14,14.7,13.8,-0.9,-1.6,-10.1,continúa,unidad_responsable,,,650,,,
15,13.6,12.7,-0.8,-1.5,-10.4,continúa,unidad_responsable,,,140,,,
11,0.9,0.1,-0.8,-0.9,-90.6,continúa,unidad_responsable,,,417,,,
14,22.0,21.2,-0.8,-1.8,-8.0,continúa,unidad_responsable,,,119,,,
27,0.8,0.0,-0.8,-0.8,-100.0,desaparece,unidad_responsable,,,300,,,
21,18.9,18.1,-0.8,-1.7,-8.5,continúa,unidad_responsable,,,500,,,
15,4.7,3.9,-0.8,-1.0,-20.3,continúa,unidad_responsable,,,134,,,
12,77.6,76.9,-0.8,-4.5,-5.5,continúa,unidad_responsable,,,E00,,,
14,21.9,21.2,-0.8,-1.8,-7.9,continúa,unidad_responsable,,,644,,,
14,13.6,12.8,-0.7,-1.4,-9.8,continúa,unidad_responsable,,,647,,,
14,11.0,10.3,-0.7,-1.3,-10.9,continúa,unidad_responsable,,,646,,,
32,42.2,41.5,-0.7,-2.7,-6.2,continúa,unidad_responsable,,,120,,,
11,0.9,0.2,-0.7,-0.7,-77.3,continúa,unidad_responsable,,,172,,,
14,15.2,14.5,-0.7,-1.4,-9.0,continúa,unidad_responsable,,,664,,,
16,18.7,18.0,-0.7,-1.6,-8.2,continúa,unidad_responsable,,,416,,,
36,24.1,23.4,-0.7,-1.9,-7.4,continúa,unidad_responsable,,,124,,,
16,24.6,23.9,-0.7,-1.9,-7.3,continúa,unidad_responsable,,,513,,,
08,11.3,10.7,-0.7,-1.2,-10.3,continúa,unidad_responsable,,,200,,,
14,19.2,18.5,-0.7,-1.6,-7.9,continúa,unidad_responsable,,,666,,,
36,24.6,24.0,-0.7,-1.8,-7.2,continúa,unidad_responsable,,,123,,,
16,16.3,15.7,-0.7,-1.4,-8.4,continúa,unidad_responsable,,,415,,,
14,11.1,10.5,-0.6,-1.1,-9.8,continúa,unidad_responsable,,,643,,,
14,8.0,7.3,-0.6,-1.0,-11.9,continúa,unidad_responsable,,,645,,,
