mes,cve_entidad,entidad,sexo,rango_edad,asegurados
2025-07-31,1,Aguascalientes,hombres,E1,266
2025-07-31,1,Aguascalientes,hombres,E10,16985
2025-07-31,1,Aguascalientes,hombres,E11,6837
2025-07-31,1,Aguascalientes,hombres,E12,2888
2025-07-31,1,Aguascalientes,hombres,E13,1398
2025-07-31,1,Aguascalientes,hombres,E14,1338
2025-07-31,1,Aguascalientes,hombres,E2,31406
2025-07-31,1,Aguascalientes,hombres,E3,42689
2025-07-31,1,Aguascalientes,hombres,E4,37863
2025-07-31,1,Aguascalientes,hombres,E5,33939
2025-07-31,1,Aguascalientes,hombres,E6,28181
2025-07-31,1,Aguascalientes,hombres,E7,25033
2025-07-31,1,Aguascalientes,hombres,E8,22726
2025-07-31,1,Aguascalientes,hombres,E9,20852
2025-07-31,1,Aguascalientes,mujeres,E1,274
2025-07-31,1,Aguascalientes,mujeres,E10,11346
2025-07-31,1,Aguascalientes,mujeres,E11,4807
2025-07-31,1,Aguascalientes,mujeres,E12,1983
2025-07-31,1,Aguascalientes,mujeres,E13,1075
2025-07-31,1,Aguascalientes,mujeres,E14,1468
2025-07-31,1,Aguascalientes,mujeres,E2,32330
2025-07-31,1,Aguascalientes,mujeres,E3,37253
2025-07-31,1,Aguascalientes,mujeres,E4,29082
2025-07-31,1,Aguascalientes,mujeres,E5,24057
2025-07-31,1,Aguascalientes,mujeres,E6,20390
2025-07-31,1,Aguascalientes,mujeres,E7,17776
2025-07-31,1,Aguascalientes,mujeres,E8,15494
2025-07-31,1,Aguascalientes,mujeres,E9,14031
2025-07-31,2,Baja California,hombres,E1,626
2025-07-31,2,Baja California,hombres,E10,41333
2025-07-31,2,Baja California,hombres,E11,16762
2025-07-31,2,Baja California,hombres,E12,4816
2025-07-31,2,Baja California,hombres,E13,1726
2025-07-31,2,Baja California,hombres,E14,909
2025-07-31,2,Baja California,hombres,E2,53054
2025-07-31,2,Baja California,hombres,E3,103540
2025-07-31,2,Baja California,hombres,E4,112064
2025-07-31,2,Baja California,hombres,E5,93538
2025-07-31,2,Baja California,hombres,E6,74837
2025-07-31,2,Baja California,hombres,E7,65176
2025-07-31,2,Baja California,hombres,E8,59192
2025-07-31,2,Baja California,hombres,E9,55293
2025-07-31,2,Baja California,mujeres,E1,646
2025-07-31,2,Baja California,mujeres,E10,28284
2025-07-31,2,Baja California,mujeres,E11,10548
2025-07-31,2,Baja California,mujeres,E12,2557
2025-07-31,2,Baja California,mujeres,E13,810
2025-07-31,2,Baja California,mujeres,E14,717
2025-07-31,2,Baja California,mujeres,E2,48926
2025-07-31,2,Baja California,mujeres,E3,83536
2025-07-31,2,Baja California,mujeres,E4,83194
2025-07-31,2,Baja California,mujeres,E5,66828
2025-07-31,2,Baja California,mujeres,E6,56431
2025-07-31,2,Baja California,mujeres,E7,50368
2025-07-31,2,Baja California,mujeres,E8,44393
2025-07-31,2,Baja California,mujeres,E9,38441
2025-07-31,2,Baja California,no especificado,E3,1
2025-07-31,2,Baja California,no especificado,E5,1
2025-07-31,3,Baja California Sur,hombres,E1,53
2025-07-31,3,Baja California Sur,hombres,E10,8863
2025-07-31,3,Baja California Sur,hombres,E11,3697
2025-07-31,3,Baja California Sur,hombres,E12,1164
2025-07-31,3,Baja California Sur,hombres,E13,495
2025-07-31,3,Baja California Sur,hombres,E14,285
2025-07-31,3,Baja California Sur,hombres,E2,19748
2025-07-31,3,Baja California Sur,hombres,E3,25186
2025-07-31,3,Baja California Sur,hombres,E4,23935
2025-07-31,3,Baja California Sur,hombres,E5,22392
2025-07-31,3,Baja California Sur,hombres,E6,19137
2025-07-31,3,Baja California Sur,hombres,E7,16308
2025-07-31,3,Baja California Sur,hombres,E8,14082
2025-07-31,3,Baja California Sur,hombres,E9,11949
2025-07-31,3,Baja California Sur,mujeres,E1,50
2025-07-31,3,Baja California Sur,mujeres,E10,4763
2025-07-31,3,Baja California Sur,mujeres,E11,1859
2025-07-31,3,Baja California Sur,mujeres,E12,486
2025-07-31,3,Baja California Sur,mujeres,E13,194
2025-07-31,3,Baja California Sur,mujeres,E14,235
2025-07-31,3,Baja California Sur,mujeres,E2,18408
2025-07-31,3,Baja California Sur,mujeres,E3,17739
2025-07-31,3,Baja California Sur,mujeres,E4,15999
2025-07-31,3,Baja California Sur,mujeres,E5,14557
2025-07-31,3,Baja California Sur,mujeres,E6,12634
2025-07-31,3,Baja California Sur,mujeres,E7,10683
2025-07-31,3,Baja California Sur,mujeres,E8,8833
2025-07-31,3,Baja California Sur,mujeres,E9,6977
2025-07-31,4,Campeche,hombres,E1,82
2025-07-31,4,Campeche,hombres,E10,7458
2025-07-31,4,Campeche,hombres,E11,3164
2025-07-31,4,Campeche,hombres,E12,1046
2025-07-31,4,Campeche,hombres,E13,415
2025-07-31,4,Campeche,hombres,E14,267
2025-07-31,4,Campeche,hombres,E2,14884
2025-07-31,4,Campeche,hombres,E3,15369
2025-07-31,4,Campeche,hombres,E4,16492
2025-07-31,4,Campeche,hombres,E5,16209
2025-07-31,4,Campeche,hombres,E6,14057
2025-07-31,4,Campeche,hombres,E7,12799
2025-07-31,4,Campeche,hombres,E8,10884
2025-07-31,4,Campeche,hombres,E9,9258
2025-07-31,4,Campeche,mujeres,E1,71
2025-07-31,4,Campeche,mujeres,E10,3837
2025-07-31,4,Campeche,mujeres,E11,1543
2025-07-31,4,Campeche,mujeres,E12,468
2025-07-31,4,Campeche,mujeres,E13,190
2025-07-31,4,Campeche,mujeres,E14,207
2025-07-31,4,Campeche,mujeres,E2,14511
2025-07-31,4,Campeche,mujeres,E3,12423
2025-07-31,4,Campeche,mujeres,E4,11526
2025-07-31,4,Campeche,mujeres,E5,10256
2025-07-31,4,Campeche,mujeres,E6,8146
2025-07-31,4,Campeche,mujeres,E7,7069
2025-07-31,4,Campeche,mujeres,E8,5688
2025-07-31,4,Campeche,mujeres,E9,5028
2025-07-31,5,Coahuila,hombres,E1,200
2025-07-31,5,Coahuila,hombres,E10,42793
2025-07-31,5,Coahuila,hombres,E11,12490
2025-07-31,5,Coahuila,hombres,E12,3949
2025-07-31,5,Coahuila,hombres,E13,1494
2025-07-31,5,Coahuila,hombres,E14,775
2025-07-31,5,Coahuila,hombres,E2,43609
2025-07-31,5,Coahuila,hombres,E3,90624
2025-07-31,5,Coahuila,hombres,E4,90057
2025-07-31,5,Coahuila,hombres,E5,79801
2025-07-31,5,Coahuila,hombres,E6,65895
2025-07-31,5,Coahuila,hombres,E7,59856
2025-07-31,5,Coahuila,hombres,E8,58144
2025-07-31,5,Coahuila,hombres,E9,53282
2025-07-31,5,Coahuila,mujeres,E1,129
2025-07-31,5,Coahuila,mujeres,E10,23458
2025-07-31,5,Coahuila,mujeres,E11,7271
2025-07-31,5,Coahuila,mujeres,E12,1871
2025-07-31,5,Coahuila,mujeres,E13,611
2025-07-31,5,Coahuila,mujeres,E14,690
2025-07-31,5,Coahuila,mujeres,E2,34160
2025-07-31,5,Coahuila,mujeres,E3,62524
2025-07-31,5,Coahuila,mujeres,E4,59920
2025-07-31,5,Coahuila,mujeres,E5,50152
2025-07-31,5,Coahuila,mujeres,E6,41814
2025-07-31,5,Coahuila,mujeres,E7,38519
2025-07-31,5,Coahuila,mujeres,E8,36143
2025-07-31,5,Coahuila,mujeres,E9,31250
2025-07-31,5,Coahuila,no especificado,E3,1
2025-07-31,6,Colima,hombres,E1,48
2025-07-31,6,Colima,hombres,E10,8550
2025-07-31,6,Colima,hombres,E11,3325
2025-07-31,6,Colima,hombres,E12,1117
2025-07-31,6,Colima,hombres,E13,455
2025-07-31,6,Colima,hombres,E14,315
2025-07-31,6,Colima,hombres,E2,15169
2025-07-31,6,Colima,hombres,E3,16365
2025-07-31,6,Colima,hombres,E4,14190
2025-07-31,6,Colima,hombres,E5,13899
2025-07-31,6,Colima,hombres,E6,12379
2025-07-31,6,Colima,hombres,E7,11415
2025-07-31,6,Colima,hombres,E8,10364
2025-07-31,6,Colima,hombres,E9,10020
2025-07-31,6,Colima,mujeres,E1,45
2025-07-31,6,Colima,mujeres,E10,5003
2025-07-31,6,Colima,mujeres,E11,1749
2025-07-31,6,Colima,mujeres,E12,467
2025-07-31,6,Colima,mujeres,E13,199
2025-07-31,6,Colima,mujeres,E14,254
2025-07-31,6,Colima,mujeres,E2,15840
2025-07-31,6,Colima,mujeres,E3,14077
2025-07-31,6,Colima,mujeres,E4,10772
2025-07-31,6,Colima,mujeres,E5,10040
2025-07-31,6,Colima,mujeres,E6,9638
2025-07-31,6,Colima,mujeres,E7,8560
2025-07-31,6,Colima,mujeres,E8,7291
2025-07-31,6,Colima,mujeres,E9,6374
2025-07-31,7,Chiapas,hombres,E1,189
2025-07-31,7,Chiapas,hombres,E10,11008
2025-07-31,7,Chiapas,hombres,E11,5472
2025-07-31,7,Chiapas,hombres,E12,2036
2025-07-31,7,Chiapas,hombres,E13,905
2025-07-31,7,Chiapas,hombres,E14,709
2025-07-31,7,Chiapas,hombres,E2,77038
2025-07-31,7,Chiapas,hombres,E3,55570
2025-07-31,7,Chiapas,hombres,E4,37772
2025-07-31,7,Chiapas,hombres,E5,28047
2025-07-31,7,Chiapas,hombres,E6,23767
2025-07-31,7,Chiapas,hombres,E7,20825
2025-07-31,7,Chiapas,hombres,E8,17180
2025-07-31,7,Chiapas,hombres,E9,13925
2025-07-31,7,Chiapas,mujeres,E1,223
2025-07-31,7,Chiapas,mujeres,E10,6125
2025-07-31,7,Chiapas,mujeres,E11,2531
2025-07-31,7,Chiapas,mujeres,E12,968
2025-07-31,7,Chiapas,mujeres,E13,444
2025-07-31,7,Chiapas,mujeres,E14,552
2025-07-31,7,Chiapas,mujeres,E2,75583
2025-07-31,7,Chiapas,mujeres,E3,46878
2025-07-31,7,Chiapas,mujeres,E4,26778
2025-07-31,7,Chiapas,mujeres,E5,18799
2025-07-31,7,Chiapas,mujeres,E6,16262
2025-07-31,7,Chiapas,mujeres,E7,14181
2025-07-31,7,Chiapas,mujeres,E8,11172
2025-07-31,7,Chiapas,mujeres,E9,8726
2025-07-31,8,Chihuahua,hombres,E1,86
2025-07-31,8,Chihuahua,hombres,E10,47328
2025-07-31,8,Chihuahua,hombres,E11,15908
2025-07-31,8,Chihuahua,hombres,E12,4798
2025-07-31,8,Chihuahua,hombres,E13,1663
2025-07-31,8,Chihuahua,hombres,E14,835
2025-07-31,8,Chihuahua,hombres,E2,73286
2025-07-31,8,Chihuahua,hombres,E3,98769
2025-07-31,8,Chihuahua,hombres,E4,90417
2025-07-31,8,Chihuahua,hombres,E5,80623
2025-07-31,8,Chihuahua,hombres,E6,67526
2025-07-31,8,Chihuahua,hombres,E7,60811
2025-07-31,8,Chihuahua,hombres,E8,57749
2025-07-31,8,Chihuahua,hombres,E9,57029
2025-07-31,8,Chihuahua,mujeres,E1,83
2025-07-31,8,Chihuahua,mujeres,E10,33500
2025-07-31,8,Chihuahua,mujeres,E11,10383
2025-07-31,8,Chihuahua,mujeres,E12,2326
2025-07-31,8,Chihuahua,mujeres,E13,709
2025-07-31,8,Chihuahua,mujeres,E14,573
2025-07-31,8,Chihuahua,mujeres,E2,75007
2025-07-31,8,Chihuahua,mujeres,E3,85889
2025-07-31,8,Chihuahua,mujeres,E4,71276
2025-07-31,8,Chihuahua,mujeres,E5,62256
2025-07-31,8,Chihuahua,mujeres,E6,53827
2025-07-31,8,Chihuahua,mujeres,E7,48898
2025-07-31,8,Chihuahua,mujeres,E8,45415
2025-07-31,8,Chihuahua,mujeres,E9,41831
2025-07-31,8,Chihuahua,no especificado,E3,1
2025-07-31,8,Chihuahua,no especificado,E4,2
2025-07-31,9,Ciudad de México,hombres,E1,965
2025-07-31,9,Ciudad de México,hombres,E10,162255
2025-07-31,9,Ciudad de México,hombres,E11,74504
2025-07-31,9,Ciudad de México,hombres,E12,22655
2025-07-31,9,Ciudad de México,hombres,E13,8019
2025-07-31,9,Ciudad de México,hombres,E14,4964
2025-07-31,9,Ciudad de México,hombres,E2,259445
2025-07-31,9,Ciudad de México,hombres,E3,404661
2025-07-31,9,Ciudad de México,hombres,E4,412776
2025-07-31,9,Ciudad de México,hombres,E5,372378
2025-07-31,9,Ciudad de México,hombres,E6,313746
2025-07-31,9,Ciudad de México,hombres,E7,262770
2025-07-31,9,Ciudad de México,hombres,E8,219788
2025-07-31,9,Ciudad de México,hombres,E9,203928
2025-07-31,9,Ciudad de México,mujeres,E1,813
2025-07-31,9,Ciudad de México,mujeres,E10,122670
2025-07-31,9,Ciudad de México,mujeres,E11,54634
2025-07-31,9,Ciudad de México,mujeres,E12,15251
2025-07-31,9,Ciudad de México,mujeres,E13,5431
2025-07-31,9,Ciudad de México,mujeres,E14,5198
2025-07-31,9,Ciudad de México,mujeres,E2,253166
2025-07-31,9,Ciudad de México,mujeres,E3,377905
2025-07-31,9,Ciudad de México,mujeres,E4,357400
2025-07-31,9,Ciudad de México,mujeres,E5,293333
2025-07-31,9,Ciudad de México,mujeres,E6,246999
2025-07-31,9,Ciudad de México,mujeres,E7,208607
2025-07-31,9,Ciudad de México,mujeres,E8,173490
2025-07-31,9,Ciudad de México,mujeres,E9,158541
2025-07-31,9,Ciudad de México,no especificado,E2,2
2025-07-31,9,Ciudad de México,no especificado,E3,8
2025-07-31,9,Ciudad de México,no especificado,E4,14
2025-07-31,9,Ciudad de México,no especificado,E5,4
2025-07-31,9,Ciudad de México,no especificado,E6,3
2025-07-31,9,Ciudad de México,no especificado,E8,1
2025-07-31,10,Durango,hombres,E1,129
2025-07-31,10,Durango,hombres,E10,14002
2025-07-31,10,Durango,hombres,E11,4763
2025-07-31,10,Durango,hombres,E12,1427
2025-07-31,10,Durango,hombres,E13,502
2025-07-31,10,Durango,hombres,E14,337
2025-07-31,10,Durango,hombres,E2,19843
2025-07-31,10,Durango,hombres,E3,29721
2025-07-31,10,Durango,hombres,E4,26979
2025-07-31,10,Durango,hombres,E5,23894
2025-07-31,10,Durango,hombres,E6,20401
2025-07-31,10,Durango,hombres,E7,17908
2025-07-31,10,Durango,hombres,E8,17389
2025-07-31,10,Durango,hombres,E9,16843
2025-07-31,10,Durango,mujeres,E1,140
2025-07-31,10,Durango,mujeres,E10,6849
2025-07-31,10,Durango,mujeres,E11,2484
2025-07-31,10,Durango,mujeres,E12,622
2025-07-31,10,Durango,mujeres,E13,249
2025-07-31,10,Durango,mujeres,E14,309
2025-07-31,10,Durango,mujeres,E2,19443
2025-07-31,10,Durango,mujeres,E3,23625
2025-07-31,10,Durango,mujeres,E4,19257
2025-07-31,10,Durango,mujeres,E5,16510
2025-07-31,10,Durango,mujeres,E6,14568
2025-07-31,10,Durango,mujeres,E7,12458
2025-07-31,10,Durango,mujeres,E8,10755
2025-07-31,10,Durango,mujeres,E9,9315
2025-07-31,11,Guanajuato,hombres,E1,357
2025-07-31,11,Guanajuato,hombres,E10,48289
2025-07-31,11,Guanajuato,hombres,E11,17573
2025-07-31,11,Guanajuato,hombres,E12,5255
2025-07-31,11,Guanajuato,hombres,E13,1985
2025-07-31,11,Guanajuato,hombres,E14,1143
2025-07-31,11,Guanajuato,hombres,E2,77956
2025-07-31,11,Guanajuato,hombres,E3,123392
2025-07-31,11,Guanajuato,hombres,E4,121672
2025-07-31,11,Guanajuato,hombres,E5,109405
2025-07-31,11,Guanajuato,hombres,E6,88735
2025-07-31,11,Guanajuato,hombres,E7,77336
2025-07-31,11,Guanajuato,hombres,E8,69068
2025-07-31,11,Guanajuato,hombres,E9,62202
2025-07-31,11,Guanajuato,mujeres,E1,341
2025-07-31,11,Guanajuato,mujeres,E10,27496
2025-07-31,11,Guanajuato,mujeres,E11,10083
2025-07-31,11,Guanajuato,mujeres,E12,2430
2025-07-31,11,Guanajuato,mujeres,E13,787
2025-07-31,11,Guanajuato,mujeres,E14,809
2025-07-31,11,Guanajuato,mujeres,E2,73164
2025-07-31,11,Guanajuato,mujeres,E3,97304
2025-07-31,11,Guanajuato,mujeres,E4,88955
2025-07-31,11,Guanajuato,mujeres,E5,75695
2025-07-31,11,Guanajuato,mujeres,E6,62389
2025-07-31,11,Guanajuato,mujeres,E7,53992
2025-07-31,11,Guanajuato,mujeres,E8,45935
2025-07-31,11,Guanajuato,mujeres,E9,38752
2025-07-31,11,Guanajuato,no especificado,E4,1
2025-07-31,11,Guanajuato,no especificado,E5,1
2025-07-31,12,Guerrero,hombres,E1,660
2025-07-31,12,Guerrero,hombres,E10,8309
2025-07-31,12,Guerrero,hombres,E11,4499
2025-07-31,12,Guerrero,hombres,E12,1650
2025-07-31,12,Guerrero,hombres,E13,714
2025-07-31,12,Guerrero,hombres,E14,650
2025-07-31,12,Guerrero,hombres,E2,38220
2025-07-31,12,Guerrero,hombres,E3,28209
2025-07-31,12,Guerrero,hombres,E4,24344
2025-07-31,12,Guerrero,hombres,E5,16950
2025-07-31,12,Guerrero,hombres,E6,14589
2025-07-31,12,Guerrero,hombres,E7,12247
2025-07-31,12,Guerrero,hombres,E8,10815
2025-07-31,12,Guerrero,hombres,E9,9700
2025-07-31,12,Guerrero,mujeres,E1,678
2025-07-31,12,Guerrero,mujeres,E10,5749
2025-07-31,12,Guerrero,mujeres,E11,2704
2025-07-31,12,Guerrero,mujeres,E12,1020
2025-07-31,12,Guerrero,mujeres,E13,583
2025-07-31,12,Guerrero,mujeres,E14,839
2025-07-31,12,Guerrero,mujeres,E2,41774
2025-07-31,12,Guerrero,mujeres,E3,28942
2025-07-31,12,Guerrero,mujeres,E4,20231
2025-07-31,12,Guerrero,mujeres,E5,12555
2025-07-31,12,Guerrero,mujeres,E6,11000
2025-07-31,12,Guerrero,mujeres,E7,9130
2025-07-31,12,Guerrero,mujeres,E8,7815
2025-07-31,12,Guerrero,mujeres,E9,7065
2025-07-31,13,Hidalgo,hombres,E1,68
2025-07-31,13,Hidalgo,hombres,E10,14122
2025-07-31,13,Hidalgo,hombres,E11,6543
2025-07-31,13,Hidalgo,hombres,E12,2107
2025-07-31,13,Hidalgo,hombres,E13,780
2025-07-31,13,Hidalgo,hombres,E14,461
2025-07-31,13,Hidalgo,hombres,E2,55391
2025-07-31,13,Hidalgo,hombres,E3,54297
2025-07-31,13,Hidalgo,hombres,E4,39775
2025-07-31,13,Hidalgo,hombres,E5,30192
2025-07-31,13,Hidalgo,hombres,E6,25235
2025-07-31,13,Hidalgo,hombres,E7,22196
2025-07-31,13,Hidalgo,hombres,E8,19493
2025-07-31,13,Hidalgo,hombres,E9,17120
2025-07-31,13,Hidalgo,mujeres,E1,65
2025-07-31,13,Hidalgo,mujeres,E10,7519
2025-07-31,13,Hidalgo,mujeres,E11,3261
2025-07-31,13,Hidalgo,mujeres,E12,952
2025-07-31,13,Hidalgo,mujeres,E13,319
2025-07-31,13,Hidalgo,mujeres,E14,414
2025-07-31,13,Hidalgo,mujeres,E2,59529
2025-07-31,13,Hidalgo,mujeres,E3,49684
2025-07-31,13,Hidalgo,mujeres,E4,28328
2025-07-31,13,Hidalgo,mujeres,E5,19567
2025-07-31,13,Hidalgo,mujeres,E6,17191
2025-07-31,13,Hidalgo,mujeres,E7,15000
2025-07-31,13,Hidalgo,mujeres,E8,12155
2025-07-31,13,Hidalgo,mujeres,E9,9941
2025-07-31,13,Hidalgo,no especificado,E3,1
2025-07-31,13,Hidalgo,no especificado,E4,1
2025-07-31,14,Jalisco,hombres,E1,644
2025-07-31,14,Jalisco,hombres,E10,90097
2025-07-31,14,Jalisco,hombres,E11,39527
2025-07-31,14,Jalisco,hombres,E12,14479
2025-07-31,14,Jalisco,hombres,E13,6297
2025-07-31,14,Jalisco,hombres,E14,5046
2025-07-31,14,Jalisco,hombres,E2,156299
2025-07-31,14,Jalisco,hombres,E3,216731
2025-07-31,14,Jalisco,hombres,E4,222392
2025-07-31,14,Jalisco,hombres,E5,190211
2025-07-31,14,Jalisco,hombres,E6,161570
2025-07-31,14,Jalisco,hombres,E7,144601
2025-07-31,14,Jalisco,hombres,E8,125320
2025-07-31,14,Jalisco,hombres,E9,115171
2025-07-31,14,Jalisco,mujeres,E1,585
2025-07-31,14,Jalisco,mujeres,E10,62557
2025-07-31,14,Jalisco,mujeres,E11,27668
2025-07-31,14,Jalisco,mujeres,E12,9514
2025-07-31,14,Jalisco,mujeres,E13,4175
2025-07-31,14,Jalisco,mujeres,E14,4524
2025-07-31,14,Jalisco,mujeres,E2,159070
2025-07-31,14,Jalisco,mujeres,E3,186769
2025-07-31,14,Jalisco,mujeres,E4,174250
2025-07-31,14,Jalisco,mujeres,E5,139661
2025-07-31,14,Jalisco,mujeres,E6,120183
2025-07-31,14,Jalisco,mujeres,E7,108280
2025-07-31,14,Jalisco,mujeres,E8,92755
2025-07-31,14,Jalisco,mujeres,E9,81040
2025-07-31,14,Jalisco,no especificado,E2,6
2025-07-31,14,Jalisco,no especificado,E3,2
2025-07-31,14,Jalisco,no especificado,E4,12
2025-07-31,14,Jalisco,no especificado,E5,1
2025-07-31,14,Jalisco,no especificado,E6,1
2025-07-31,14,Jalisco,no especificado,E8,1
2025-07-31,15,México,hombres,E1,216
2025-07-31,15,México,hombres,E10,94628
2025-07-31,15,México,hombres,E11,41623
2025-07-31,15,México,hombres,E12,11303
2025-07-31,15,México,hombres,E13,3942
2025-07-31,15,México,hombres,E14,2197
2025-07-31,15,México,hombres,E2,245688
2025-07-31,15,México,hombres,E3,271076
2025-07-31,15,México,hombres,E4,254700
2025-07-31,15,México,hombres,E5,204791
2025-07-31,15,México,hombres,E6,164289
2025-07-31,15,México,hombres,E7,142695
2025-07-31,15,México,hombres,E8,128036
2025-07-31,15,México,hombres,E9,117027
2025-07-31,15,México,mujeres,E1,228
2025-07-31,15,México,mujeres,E10,56130
2025-07-31,15,México,mujeres,E11,23807
2025-07-31,15,México,mujeres,E12,5920
2025-07-31,15,México,mujeres,E13,1959
2025-07-31,15,México,mujeres,E14,1541
2025-07-31,15,México,mujeres,E2,255831
2025-07-31,15,México,mujeres,E3,221989
2025-07-31,15,México,mujeres,E4,178473
2025-07-31,15,México,mujeres,E5,132903
2025-07-31,15,México,mujeres,E6,110858
2025-07-31,15,México,mujeres,E7,99655
2025-07-31,15,México,mujeres,E8,85714
2025-07-31,15,México,mujeres,E9,74256
2025-07-31,15,México,no especificado,E3,1
2025-07-31,15,México,no especificado,E5,1
2025-07-31,15,México,no especificado,E6,1
2025-07-31,15,México,no especificado,E7,1
2025-07-31,16,Michoacán,hombres,E1,258
2025-07-31,16,Michoacán,hombres,E10,23587
2025-07-31,16,Michoacán,hombres,E11,11306
2025-07-31,16,Michoacán,hombres,E12,4220
2025-07-31,16,Michoacán,hombres,E13,1823
2025-07-31,16,Michoacán,hombres,E14,1273
2025-07-31,16,Michoacán,hombres,E2,59150
2025-07-31,16,Michoacán,hombres,E3,66358
2025-07-31,16,Michoacán,hombres,E4,51841
2025-07-31,16,Michoacán,hombres,E5,47463
2025-07-31,16,Michoacán,hombres,E6,41577
2025-07-31,16,Michoacán,hombres,E7,36141
2025-07-31,16,Michoacán,hombres,E8,32023
2025-07-31,16,Michoacán,hombres,E9,28733
2025-07-31,16,Michoacán,mujeres,E1,231
2025-07-31,16,Michoacán,mujeres,E10,15493
2025-07-31,16,Michoacán,mujeres,E11,6767
2025-07-31,16,Michoacán,mujeres,E12,2221
2025-07-31,16,Michoacán,mujeres,E13,919
2025-07-31,16,Michoacán,mujeres,E14,1056
2025-07-31,16,Michoacán,mujeres,E2,67585
2025-07-31,16,Michoacán,mujeres,E3,66160
2025-07-31,16,Michoacán,mujeres,E4,42443
2025-07-31,16,Michoacán,mujeres,E5,36426
2025-07-31,16,Michoacán,mujeres,E6,32886
2025-07-31,16,Michoacán,mujeres,E7,27561
2025-07-31,16,Michoacán,mujeres,E8,23110
2025-07-31,16,Michoacán,mujeres,E9,20159
2025-07-31,16,Michoacán,no especificado,E4,1
2025-07-31,16,Michoacán,no especificado,E7,1
2025-07-31,17,Morelos,hombres,E1,89
2025-07-31,17,Morelos,hombres,E10,11391
2025-07-31,17,Morelos,hombres,E11,4981
2025-07-31,17,Morelos,hombres,E12,1724
2025-07-31,17,Morelos,hombres,E13,744
2025-07-31,17,Morelos,hombres,E14,555
2025-07-31,17,Morelos,hombres,E2,27538
2025-07-31,17,Morelos,hombres,E3,27345
2025-07-31,17,Morelos,hombres,E4,23219
2025-07-31,17,Morelos,hombres,E5,20489
2025-07-31,17,Morelos,hombres,E6,17869
2025-07-31,17,Morelos,hombres,E7,15537
2025-07-31,17,Morelos,hombres,E8,14180
2025-07-31,17,Morelos,hombres,E9,13592
2025-07-31,17,Morelos,mujeres,E1,107
2025-07-31,17,Morelos,mujeres,E10,8654
2025-07-31,17,Morelos,mujeres,E11,3377
2025-07-31,17,Morelos,mujeres,E12,1037
2025-07-31,17,Morelos,mujeres,E13,484
2025-07-31,17,Morelos,mujeres,E14,598
2025-07-31,17,Morelos,mujeres,E2,28463
2025-07-31,17,Morelos,mujeres,E3,25136
2025-07-31,17,Morelos,mujeres,E4,18787
2025-07-31,17,Morelos,mujeres,E5,15542
2025-07-31,17,Morelos,mujeres,E6,14052
2025-07-31,17,Morelos,mujeres,E7,12884
2025-07-31,17,Morelos,mujeres,E8,11200
2025-07-31,17,Morelos,mujeres,E9,10634
2025-07-31,18,Nayarit,hombres,E1,66
2025-07-31,18,Nayarit,hombres,E10,8569
2025-07-31,18,Nayarit,hombres,E11,3947
2025-07-31,18,Nayarit,hombres,E12,1428
2025-07-31,18,Nayarit,hombres,E13,573
2025-07-31,18,Nayarit,hombres,E14,495
2025-07-31,18,Nayarit,hombres,E2,21761
2025-07-31,18,Nayarit,hombres,E3,19940
2025-07-31,18,Nayarit,hombres,E4,17873
2025-07-31,18,Nayarit,hombres,E5,15819
2025-07-31,18,Nayarit,hombres,E6,14514
2025-07-31,18,Nayarit,hombres,E7,12777
2025-07-31,18,Nayarit,hombres,E8,10982
2025-07-31,18,Nayarit,hombres,E9,10621
2025-07-31,18,Nayarit,mujeres,E1,71
2025-07-31,18,Nayarit,mujeres,E10,5012
2025-07-31,18,Nayarit,mujeres,E11,2123
2025-07-31,18,Nayarit,mujeres,E12,707
2025-07-31,18,Nayarit,mujeres,E13,335
2025-07-31,18,Nayarit,mujeres,E14,435
2025-07-31,18,Nayarit,mujeres,E2,22184
2025-07-31,18,Nayarit,mujeres,E3,17234
2025-07-31,18,Nayarit,mujeres,E4,14624
2025-07-31,18,Nayarit,mujeres,E5,12485
2025-07-31,18,Nayarit,mujeres,E6,11765
2025-07-31,18,Nayarit,mujeres,E7,10148
2025-07-31,18,Nayarit,mujeres,E8,8412
2025-07-31,18,Nayarit,mujeres,E9,7119
2025-07-31,18,Nayarit,no especificado,E3,1
2025-07-31,19,Nuevo León,hombres,E1,326
2025-07-31,19,Nuevo León,hombres,E10,95168
2025-07-31,19,Nuevo León,hombres,E11,28691
2025-07-31,19,Nuevo León,hombres,E12,8238
2025-07-31,19,Nuevo León,hombres,E13,2874
2025-07-31,19,Nuevo León,hombres,E14,1681
2025-07-31,19,Nuevo León,hombres,E2,68474
2025-07-31,19,Nuevo León,hombres,E3,184674
2025-07-31,19,Nuevo León,hombres,E4,229486
2025-07-31,19,Nuevo León,hombres,E5,200196
2025-07-31,19,Nuevo León,hombres,E6,159807
2025-07-31,19,Nuevo León,hombres,E7,141775
2025-07-31,19,Nuevo León,hombres,E8,129602
2025-07-31,19,Nuevo León,hombres,E9,121793
2025-07-31,19,Nuevo León,mujeres,E1,281
2025-07-31,19,Nuevo León,mujeres,E10,54420
2025-07-31,19,Nuevo León,mujeres,E11,17061
2025-07-31,19,Nuevo León,mujeres,E12,4195
2025-07-31,19,Nuevo León,mujeres,E13,1344
2025-07-31,19,Nuevo León,mujeres,E14,1514
2025-07-31,19,Nuevo León,mujeres,E2,46186
