archivo_origen,CVEENT,entidad,beneficiarios,intervenciones,dependencias,padrones,programas,periodo,periodo_cve,trimestre,anio,fecha,entidad_etiqueta,entidad_etq
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,3,BAJA CALIFORNIA SUR,72843,1235190.0,4,7,7,Trimestre : Julio - Septiembre 2020 / Corte : 231010,2020T3,Julio-Septiembre,2020,2020-09-30,BAJA CALIFORNIA SUR,Baja California Sur
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,4,CAMPECHE,258798,1653688.0,6,17,13,Trimestre : Julio - Septiembre 2020 / Corte : 231010,2020T3,Julio-Septiembre,2020,2020-09-30,CAMPECHE,Campeche
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,5,COAHUILA DE ZARAGOZA,529744,3141626.0,7,12,11,Trimestre : Julio - Septiembre 2020 / Corte : 231010,2020T3,Julio-Septiembre,2020,2020-09-30,COAHUILA,Coahuila
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,6,COLIMA,92081,1224746.0,6,12,11,Trimestre : Julio - Septiembre 2020 / Corte : 231010,2020T3,Julio-Septiembre,2020,2020-09-30,COLIMA,Colima
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,7,CHIAPAS,2703378,9899839.0,6,15,12,Trimestre : Julio - Septiembre 2020 / Corte : 231010,2020T3,Julio-Septiembre,2020,2020-09-30,CHIAPAS,Chiapas
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,8,CHIHUAHUA,607019,4295403.0,7,22,19,Trimestre : Julio - Septiembre 2020 / Corte : 231010,2020T3,Julio-Septiembre,2020,2020-09-30,CHIHUAHUA,Chihuahua
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,9,CIUDAD DE MÉXICO,1975490,35545915.0,6,13,10,Trimestre : Julio - Septiembre 2020 / Corte : 231010,2020T3,Julio-Septiembre,2020,2020-09-30,CIUDAD DE MÉXICO,Ciudad de México
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,10,DURANGO,570907,4975013.0,6,15,12,Trimestre : Julio - Septiembre 2020 / Corte : 231010,2020T3,Julio-Septiembre,2020,2020-09-30,DURANGO,Durango
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,11,GUANAJUATO,674280,10127611.0,5,11,9,Trimestre : Julio - Septiembre 2020 / Corte : 231010,2020T3,Julio-Septiembre,2020,2020-09-30,GUANAJUATO,Guanajuato
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,12,GUERRERO,803553,9130090.0,6,17,12,Trimestre : Julio - Septiembre 2020 / Corte : 231010,2020T3,Julio-Septiembre,2020,2020-09-30,GUERRERO,Guerrero
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,13,HIDALGO,1061512,8427938.0,6,15,12,Trimestre : Julio - Septiembre 2020 / Corte : 231010,2020T3,Julio-Septiembre,2020,2020-09-30,HIDALGO,Hidalgo
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,14,JALISCO,934336,14273259.0,6,15,11,Trimestre : Julio - Septiembre 2020 / Corte : 231010,2020T3,Julio-Septiembre,2020,2020-09-30,JALISCO,Jalisco
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,15,MÉXICO,3041776,66645257.0,6,15,11,Trimestre : Julio - Septiembre 2020 / Corte : 231010,2020T3,Julio-Septiembre,2020,2020-09-30,ESTADO DE MÉXICO,Estado de México
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,16,MICHOACÁN DE OCAMPO,1802293,11033997.0,6,15,12,Trimestre : Julio - Septiembre 2020 / Corte : 231010,2020T3,Julio-Septiembre,2020,2020-09-30,MICHOACÁN,Michoacán
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,17,MORELOS,291914,4970744.0,5,14,10,Trimestre : Julio - Septiembre 2020 / Corte : 231010,2020T3,Julio-Septiembre,2020,2020-09-30,MORELOS,Morelos
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,18,NAYARIT,389513,4597507.0,5,14,10,Trimestre : Julio - Septiembre 2020 / Corte : 231010,2020T3,Julio-Septiembre,2020,2020-09-30,NAYARIT,Nayarit
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,19,NUEVO LEÓN,394080,3258184.0,7,12,10,Trimestre : Julio - Septiembre 2020 / Corte : 231010,2020T3,Julio-Septiembre,2020,2020-09-30,NUEVO LEÓN,Nuevo León
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,20,OAXACA,1921789,9060901.0,5,16,11,Trimestre : Julio - Septiembre 2020 / Corte : 231010,2020T3,Julio-Septiembre,2020,2020-09-30,OAXACA,Oaxaca
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,21,PUEBLA,1861167,9587775.0,6,15,11,Trimestre : Julio - Septiembre 2020 / Corte : 231010,2020T3,Julio-Septiembre,2020,2020-09-30,PUEBLA,Puebla
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,22,QUERÉTARO,214752,3209384.0,5,12,9,Trimestre : Julio - Septiembre 2020 / Corte : 231010,2020T3,Julio-Septiembre,2020,2020-09-30,QUERÉTARO,Querétaro
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,23,QUINTANA ROO,110674,1516706.0,5,13,10,Trimestre : Julio - Septiembre 2020 / Corte : 231010,2020T3,Julio-Septiembre,2020,2020-09-30,QUINTANA ROO,Quintana Roo
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,24,SAN LUIS POTOSÍ,1059517,6293876.0,6,15,11,Trimestre : Julio - Septiembre 2020 / Corte : 231010,2020T3,Julio-Septiembre,2020,2020-09-30,SAN LUIS POTOSÍ,San Luis Potosí
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,25,SINALOA,629392,4085852.0,5,15,11,Trimestre : Julio - Septiembre 2020 / Corte : 231010,2020T3,Julio-Septiembre,2020,2020-09-30,SINALOA,Sinaloa
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,26,SONORA,250104,2591380.0,6,14,10,Trimestre : Julio - Septiembre 2020 / Corte : 231010,2020T3,Julio-Septiembre,2020,2020-09-30,SONORA,Sonora
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,27,TABASCO,268587,2869626.0,6,15,11,Trimestre : Julio - Septiembre 2020 / Corte : 231010,2020T3,Julio-Septiembre,2020,2020-09-30,TABASCO,Tabasco
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,28,TAMAULIPAS,561791,2700931.0,6,11,10,Trimestre : Julio - Septiembre 2020 / Corte : 231010,2020T3,Julio-Septiembre,2020,2020-09-30,TAMAULIPAS,Tamaulipas
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,29,TLAXCALA,185424,3231604.0,5,11,9,Trimestre : Julio - Septiembre 2020 / Corte : 231010,2020T3,Julio-Septiembre,2020,2020-09-30,TLAXCALA,Tlaxcala
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,30,VERACRUZ DE IGNACIO DE LA LLAVE,2419528,10320365.0,6,17,13,Trimestre : Julio - Septiembre 2020 / Corte : 231010,2020T3,Julio-Septiembre,2020,2020-09-30,VERACRUZ,Veracruz
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,31,YUCATÁN,711020,3208353.0,5,13,9,Trimestre : Julio - Septiembre 2020 / Corte : 231010,2020T3,Julio-Septiembre,2020,2020-09-30,YUCATÁN,Yucatán
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,32,ZACATECAS,689221,5372917.0,4,10,9,Trimestre : Julio - Septiembre 2020 / Corte : 231010,2020T3,Julio-Septiembre,2020,2020-09-30,ZACATECAS,Zacatecas
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,99,NO ESPECIFICADO,237,607.0,3,6,4,Trimestre : Julio - Septiembre 2020 / Corte : 231010,2020T3,Julio-Septiembre,2020,2020-09-30,NO ESPECIFICADO,No Especificado
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,1,AGUASCALIENTES,361699,1657389.0,8,28,21,Trimestre : Octubre - Diciembre 2020 / Corte : 231010,2020T4,Octubre-Diciembre,2020,2020-12-31,AGUASCALIENTES,Aguascalientes
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,2,BAJA CALIFORNIA,621403,2227087.0,8,36,24,Trimestre : Octubre - Diciembre 2020 / Corte : 231010,2020T4,Octubre-Diciembre,2020,2020-12-31,BAJA CALIFORNIA,Baja California
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,3,BAJA CALIFORNIA SUR,189509,1131851.0,8,24,19,Trimestre : Octubre - Diciembre 2020 / Corte : 231010,2020T4,Octubre-Diciembre,2020,2020-12-31,BAJA CALIFORNIA SUR,Baja California Sur
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,4,CAMPECHE,398588,1748630.0,8,39,27,Trimestre : Octubre - Diciembre 2020 / Corte : 231010,2020T4,Octubre-Diciembre,2020,2020-12-31,CAMPECHE,Campeche
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,5,COAHUILA DE ZARAGOZA,728006,2703323.0,9,29,23,Trimestre : Octubre - Diciembre 2020 / Corte : 231010,2020T4,Octubre-Diciembre,2020,2020-12-31,COAHUILA,Coahuila
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,6,COLIMA,232745,1072336.0,7,30,23,Trimestre : Octubre - Diciembre 2020 / Corte : 231010,2020T4,Octubre-Diciembre,2020,2020-12-31,COLIMA,Colima
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,7,CHIAPAS,3335535,11320482.0,9,39,29,Trimestre : Octubre - Diciembre 2020 / Corte : 231010,2020T4,Octubre-Diciembre,2020,2020-12-31,CHIAPAS,Chiapas
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,8,CHIHUAHUA,893427,4002937.0,9,39,31,Trimestre : Octubre - Diciembre 2020 / Corte : 231010,2020T4,Octubre-Diciembre,2020,2020-12-31,CHIHUAHUA,Chihuahua
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,9,CIUDAD DE MÉXICO,2821052,25404506.0,11,39,30,Trimestre : Octubre - Diciembre 2020 / Corte : 231010,2020T4,Octubre-Diciembre,2020,2020-12-31,CIUDAD DE MÉXICO,Ciudad de México
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,10,DURANGO,731298,4081095.0,8,30,22,Trimestre : Octubre - Diciembre 2020 / Corte : 231010,2020T4,Octubre-Diciembre,2020,2020-12-31,DURANGO,Durango
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,11,GUANAJUATO,1133029,8192036.0,7,28,22,Trimestre : Octubre - Diciembre 2020 / Corte : 231010,2020T4,Octubre-Diciembre,2020,2020-12-31,GUANAJUATO,Guanajuato
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,12,GUERRERO,1474269,9023472.0,8,41,28,Trimestre : Octubre - Diciembre 2020 / Corte : 231010,2020T4,Octubre-Diciembre,2020,2020-12-31,GUERRERO,Guerrero
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,13,HIDALGO,1366182,7254125.0,9,34,25,Trimestre : Octubre - Diciembre 2020 / Corte : 231010,2020T4,Octubre-Diciembre,2020,2020-12-31,HIDALGO,Hidalgo
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,14,JALISCO,1453960,10945371.0,9,38,27,Trimestre : Octubre - Diciembre 2020 / Corte : 231010,2020T4,Octubre-Diciembre,2020,2020-12-31,JALISCO,Jalisco
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,15,MÉXICO,4648200,48982805.0,10,41,29,Trimestre : Octubre - Diciembre 2020 / Corte : 231010,2020T4,Octubre-Diciembre,2020,2020-12-31,ESTADO DE MÉXICO,Estado de México
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,16,MICHOACÁN DE OCAMPO,2076133,9274994.0,8,33,24,Trimestre : Octubre - Diciembre 2020 / Corte : 231010,2020T4,Octubre-Diciembre,2020,2020-12-31,MICHOACÁN,Michoacán
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,17,MORELOS,510941,4160855.0,8,39,28,Trimestre : Octubre - Diciembre 2020 / Corte : 231010,2020T4,Octubre-Diciembre,2020,2020-12-31,MORELOS,Morelos
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,18,NAYARIT,584770,3618686.0,8,33,23,Trimestre : Octubre - Diciembre 2020 / Corte : 231010,2020T4,Octubre-Diciembre,2020,2020-12-31,NAYARIT,Nayarit
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,19,NUEVO LEÓN,665958,2755644.0,9,30,23,Trimestre : Octubre - Diciembre 2020 / Corte : 231010,2020T4,Octubre-Diciembre,2020,2020-12-31,NUEVO LEÓN,Nuevo León
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,20,OAXACA,2833442,10315823.0,10,43,31,Trimestre : Octubre - Diciembre 2020 / Corte : 231010,2020T4,Octubre-Diciembre,2020,2020-12-31,OAXACA,Oaxaca
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,21,PUEBLA,2480585,9586250.0,11,41,30,Trimestre : Octubre - Diciembre 2020 / Corte : 231010,2020T4,Octubre-Diciembre,2020,2020-12-31,PUEBLA,Puebla
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,22,QUERÉTARO,388123,2750325.0,8,32,23,Trimestre : Octubre - Diciembre 2020 / Corte : 231010,2020T4,Octubre-Diciembre,2020,2020-12-31,QUERÉTARO,Querétaro
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,23,QUINTANA ROO,289802,1582598.0,8,34,25,Trimestre : Octubre - Diciembre 2020 / Corte : 231010,2020T4,Octubre-Diciembre,2020,2020-12-31,QUINTANA ROO,Quintana Roo
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,24,SAN LUIS POTOSÍ,1277364,5497994.0,8,33,23,Trimestre : Octubre - Diciembre 2020 / Corte : 231010,2020T4,Octubre-Diciembre,2020,2020-12-31,SAN LUIS POTOSÍ,San Luis Potosí
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,25,SINALOA,907830,3734002.0,8,32,23,Trimestre : Octubre - Diciembre 2020 / Corte : 231010,2020T4,Octubre-Diciembre,2020,2020-12-31,SINALOA,Sinaloa
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,26,SONORA,493705,2421027.0,8,37,25,Trimestre : Octubre - Diciembre 2020 / Corte : 231010,2020T4,Octubre-Diciembre,2020,2020-12-31,SONORA,Sonora
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,27,TABASCO,874224,3813341.0,8,36,27,Trimestre : Octubre - Diciembre 2020 / Corte : 231010,2020T4,Octubre-Diciembre,2020,2020-12-31,TABASCO,Tabasco
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,28,TAMAULIPAS,854492,2836892.0,9,29,22,Trimestre : Octubre - Diciembre 2020 / Corte : 231010,2020T4,Octubre-Diciembre,2020,2020-12-31,TAMAULIPAS,Tamaulipas
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,29,TLAXCALA,448803,4064391.0,18,61,53,Trimestre : Octubre - Diciembre 2020 / Corte : 231010,2020T4,Octubre-Diciembre,2020,2020-12-31,TLAXCALA,Tlaxcala
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,30,VERACRUZ DE IGNACIO DE LA LLAVE,3327142,10940164.0,9,40,29,Trimestre : Octubre - Diciembre 2020 / Corte : 231010,2020T4,Octubre-Diciembre,2020,2020-12-31,VERACRUZ,Veracruz
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,31,YUCATÁN,923281,3274597.0,8,36,26,Trimestre : Octubre - Diciembre 2020 / Corte : 231010,2020T4,Octubre-Diciembre,2020,2020-12-31,YUCATÁN,Yucatán
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,32,ZACATECAS,858061,4300474.0,8,31,25,Trimestre : Octubre - Diciembre 2020 / Corte : 231010,2020T4,Octubre-Diciembre,2020,2020-12-31,ZACATECAS,Zacatecas
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,99,NO ESPECIFICADO,215412,227195.0,5,9,6,Trimestre : Octubre - Diciembre 2020 / Corte : 231010,2020T4,Octubre-Diciembre,2020,2020-12-31,NO ESPECIFICADO,No Especificado
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,1,AGUASCALIENTES,192715,1715908.0,4,9,8,Trimestre : Enero - Marzo 2021 / Corte : 231010,2021T1,Enero-Marzo,2021,2021-03-31,AGUASCALIENTES,Aguascalientes
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,2,BAJA CALIFORNIA,431601,1972940.0,6,10,10,Trimestre : Enero - Marzo 2021 / Corte : 231010,2021T1,Enero-Marzo,2021,2021-03-31,BAJA CALIFORNIA,Baja California
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,3,BAJA CALIFORNIA SUR,122279,1255535.0,4,8,8,Trimestre : Enero - Marzo 2021 / Corte : 231010,2021T1,Enero-Marzo,2021,2021-03-31,BAJA CALIFORNIA SUR,Baja California Sur
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,4,CAMPECHE,298102,1574670.0,5,11,10,Trimestre : Enero - Marzo 2021 / Corte : 231010,2021T1,Enero-Marzo,2021,2021-03-31,CAMPECHE,Campeche
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,5,COAHUILA DE ZARAGOZA,601015,2868552.0,6,11,11,Trimestre : Enero - Marzo 2021 / Corte : 231010,2021T1,Enero-Marzo,2021,2021-03-31,COAHUILA,Coahuila
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,6,COLIMA,128659,1144640.0,4,10,9,Trimestre : Enero - Marzo 2021 / Corte : 231010,2021T1,Enero-Marzo,2021,2021-03-31,COLIMA,Colima
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,7,CHIAPAS,2942793,9650445.0,4,9,9,Trimestre : Enero - Marzo 2021 / Corte : 231010,2021T1,Enero-Marzo,2021,2021-03-31,CHIAPAS,Chiapas
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,8,CHIHUAHUA,776644,3921344.0,6,17,17,Trimestre : Enero - Marzo 2021 / Corte : 231010,2021T1,Enero-Marzo,2021,2021-03-31,CHIHUAHUA,Chihuahua
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,9,CIUDAD DE MÉXICO,2251444,33774699.0,5,11,10,Trimestre : Enero - Marzo 2021 / Corte : 231010,2021T1,Enero-Marzo,2021,2021-03-31,CIUDAD DE MÉXICO,Ciudad de México
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,10,DURANGO,644545,4820410.0,5,10,10,Trimestre : Enero - Marzo 2021 / Corte : 231010,2021T1,Enero-Marzo,2021,2021-03-31,DURANGO,Durango
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,11,GUANAJUATO,967085,9711147.0,3,8,7,Trimestre : Enero - Marzo 2021 / Corte : 231010,2021T1,Enero-Marzo,2021,2021-03-31,GUANAJUATO,Guanajuato
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,12,GUERRERO,1007965,8810239.0,5,11,10,Trimestre : Enero - Marzo 2021 / Corte : 231010,2021T1,Enero-Marzo,2021,2021-03-31,GUERRERO,Guerrero
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,13,HIDALGO,1254250,8293541.0,6,11,11,Trimestre : Enero - Marzo 2021 / Corte : 231010,2021T1,Enero-Marzo,2021,2021-03-31,HIDALGO,Hidalgo
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,14,JALISCO,1256878,13590904.0,5,10,9,Trimestre : Enero - Marzo 2021 / Corte : 231010,2021T1,Enero-Marzo,2021,2021-03-31,JALISCO,Jalisco
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,15,MÉXICO,3816038,65136222.0,6,11,10,Trimestre : Enero - Marzo 2021 / Corte : 231010,2021T1,Enero-Marzo,2021,2021-03-31,ESTADO DE MÉXICO,Estado de México
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,16,MICHOACÁN DE OCAMPO,1891082,10269385.0,5,11,10,Trimestre : Enero - Marzo 2021 / Corte : 231010,2021T1,Enero-Marzo,2021,2021-03-31,MICHOACÁN,Michoacán
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,17,MORELOS,402628,4995921.0,3,9,8,Trimestre : Enero - Marzo 2021 / Corte : 231010,2021T1,Enero-Marzo,2021,2021-03-31,MORELOS,Morelos
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,18,NAYARIT,440926,4434729.0,5,11,10,Trimestre : Enero - Marzo 2021 / Corte : 231010,2021T1,Enero-Marzo,2021,2021-03-31,NAYARIT,Nayarit
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,19,NUEVO LEÓN,537673,2783182.0,6,11,10,Trimestre : Enero - Marzo 2021 / Corte : 231010,2021T1,Enero-Marzo,2021,2021-03-31,NUEVO LEÓN,Nuevo León
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,20,OAXACA,2104769,8857201.0,4,10,9,Trimestre : Enero - Marzo 2021 / Corte : 231010,2021T1,Enero-Marzo,2021,2021-03-31,OAXACA,Oaxaca
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,21,PUEBLA,2267077,9330007.0,5,11,10,Trimestre : Enero - Marzo 2021 / Corte : 231010,2021T1,Enero-Marzo,2021,2021-03-31,PUEBLA,Puebla
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,22,QUERÉTARO,319501,3110367.0,5,10,9,Trimestre : Enero - Marzo 2021 / Corte : 231010,2021T1,Enero-Marzo,2021,2021-03-31,QUERÉTARO,Querétaro
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,23,QUINTANA ROO,205463,1498793.0,6,11,11,Trimestre : Enero - Marzo 2021 / Corte : 231010,2021T1,Enero-Marzo,2021,2021-03-31,QUINTANA ROO,Quintana Roo
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,24,SAN LUIS POTOSÍ,1145931,6115496.0,4,10,9,Trimestre : Enero - Marzo 2021 / Corte : 231010,2021T1,Enero-Marzo,2021,2021-03-31,SAN LUIS POTOSÍ,San Luis Potosí
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,25,SINALOA,791591,3848226.0,5,11,10,Trimestre : Enero - Marzo 2021 / Corte : 231010,2021T1,Enero-Marzo,2021,2021-03-31,SINALOA,Sinaloa
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,26,SONORA,389160,2390825.0,4,9,8,Trimestre : Enero - Marzo 2021 / Corte : 231010,2021T1,Enero-Marzo,2021,2021-03-31,SONORA,Sonora
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,27,TABASCO,455653,2698545.0,3,8,8,Trimestre : Enero - Marzo 2021 / Corte : 231010,2021T1,Enero-Marzo,2021,2021-03-31,TABASCO,Tabasco
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,28,TAMAULIPAS,715925,2465809.0,6,12,11,Trimestre : Enero - Marzo 2021 / Corte : 231010,2021T1,Enero-Marzo,2021,2021-03-31,TAMAULIPAS,Tamaulipas
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,29,TLAXCALA,268021,3161522.0,4,9,9,Trimestre : Enero - Marzo 2021 / Corte : 231010,2021T1,Enero-Marzo,2021,2021-03-31,TLAXCALA,Tlaxcala
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,30,VERACRUZ DE IGNACIO DE LA LLAVE,2874256,9561200.0,4,11,10,Trimestre : Enero - Marzo 2021 / Corte : 231010,2021T1,Enero-Marzo,2021,2021-03-31,VERACRUZ,Veracruz
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,31,YUCATÁN,830254,3039293.0,5,10,10,Trimestre : Enero - Marzo 2021 / Corte : 231010,2021T1,Enero-Marzo,2021,2021-03-31,YUCATÁN,Yucatán
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,32,ZACATECAS,753385,5056319.0,5,10,10,Trimestre : Enero - Marzo 2021 / Corte : 231010,2021T1,Enero-Marzo,2021,2021-03-31,ZACATECAS,Zacatecas
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,99,NO ESPECIFICADO,6,19.0,2,3,3,Trimestre : Enero - Marzo 2021 / Corte : 231010,2021T1,Enero-Marzo,2021,2021-03-31,NO ESPECIFICADO,No Especificado
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,1,AGUASCALIENTES,228049,2131471.0,3,14,10,Trimestre : Abril - Junio 2021 / Corte : 231010,2021T2,Abril-Junio,2021,2021-06-30,AGUASCALIENTES,Aguascalientes
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,2,BAJA CALIFORNIA,466570,2959311.0,6,16,12,Trimestre : Abril - Junio 2021 / Corte : 231010,2021T2,Abril-Junio,2021,2021-06-30,BAJA CALIFORNIA,Baja California
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,3,BAJA CALIFORNIA SUR,145623,1502587.0,4,13,10,Trimestre : Abril - Junio 2021 / Corte : 231010,2021T2,Abril-Junio,2021,2021-06-30,BAJA CALIFORNIA SUR,Baja California Sur
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,4,CAMPECHE,310220,1869863.0,5,18,14,Trimestre : Abril - Junio 2021 / Corte : 231010,2021T2,Abril-Junio,2021,2021-06-30,CAMPECHE,Campeche
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,5,COAHUILA DE ZARAGOZA,639408,3803148.0,6,16,12,Trimestre : Abril - Junio 2021 / Corte : 231010,2021T2,Abril-Junio,2021,2021-06-30,COAHUILA,Coahuila
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,6,COLIMA,137979,1391030.0,4,15,11,Trimestre : Abril - Junio 2021 / Corte : 231010,2021T2,Abril-Junio,2021,2021-06-30,COLIMA,Colima
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,7,CHIAPAS,2963795,11687808.0,6,17,14,Trimestre : Abril - Junio 2021 / Corte : 231010,2021T2,Abril-Junio,2021,2021-06-30,CHIAPAS,Chiapas
bienestar_padron_unico__Padrón_único_de_beneficiarios_consolidado_po.csv,8,CHIHUAHUA,807687,5144109.0,6,21,18,Trimestre : Abril - Junio 2021 / Corte : 231010,2021T2,Abril-Junio,2021,2021-06-30,CHIHUAHUA,Chihuahua
