archivo_origen,anio,mes,entidad,sexo,modalidad,sector,personas
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Guerrero,H,Seguro de Salud (solo Servicio Medico),Organismo Descentralizado,189
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Mexico,M,Seguros de Salud(solo Servicio Medico)y de Riesgos del Trab.,Gobierno Estatal,188
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Ciudad de Mexico,M,Todos Los Segs. Prest. y Servs. Con Subrog. del Seg.de Salud,Organo Desconcentrado,187
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Campeche,M,Todos Los Seguros Prestaciones y Servicios,Poderes Legislativo y Judicial,186
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Baja California Sur,H,Todos Los Seguros Prestaciones y Servicios,Poderes Legislativo y Judicial,186
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Morelos,H,Servicio Medico del Seguro de Salud y Sar,Municipio,182
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Michoacan,H,Seguro de Salud (solo Servicio Medico),Municipio,182
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Baja California Sur,H,Todos Los Seguros Prestaciones y Servicios,Poder Legislativo,175
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Chiapas,H,Todos Los Seguros Prestaciones y Servicios,Empresa de Participacion Estatal,174
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Jalisco,M,Seguro de Salud (solo Servicio Medico),Organismo Descentralizado,173
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Jalisco,H,Seguro de Salud (solo Servicio Medico),Organismo Descentralizado,172
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Ciudad de Mexico,H,Todos Los Segs. Prest. y Servs. Con Subrog. del Seg.de Salud,Organo Desconcentrado,170
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Ciudad de Mexico,H,Seguro de Salud (solo Servicio Medico),Gobierno Estatal,169
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Morelos,M,Todos Los Seguros Prestaciones y Servicios,Gobierno Estatal,168
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Michoacan,H,Seguro de Salud (solo Servicio Medico),Gobierno Estatal,167
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Nayarit,H,Solo Serv. Med. a Pens. Directos Con Cargo a Otras Entid.,Gobierno Estatal,163
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Durango,H,Seguro de Salud (solo Servicio Medico),Municipio,158
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Baja California,M,Todos Los Seguros Prestaciones y Servicios,Empresa de Participacion Estatal,158
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Guanajuato,M,Seguro de Salud (solo Servicio Medico),Poder Judicial,157
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Coahuila,H,Solo Serv. Med. a Pens. Directos Con Cargo a Otras Entid.,Gobierno Estatal,156
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Guerrero,H,Seguro de Salud (solo Servicio Medico),Poder Legislativo,155
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Jalisco,M,Cvro. Salud,Organismo Descentralizado,153
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Zacatecas,M,Seguro de Salud (solo Servicio Medico),Organismo Descentralizado,150
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Baja California Sur,H,Todos Los Segurosprestaciones y Servicios Excepto Fovissste,Organismo Descentralizado,146
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Aguascalientes,M,Servicio Medico del Seguro de Salud y Sar,Organismo Descentralizado,145
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Baja California Sur,M,Todos Los Seguros Prestaciones y Servicios,Poder Legislativo,144
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Coahuila,M,Solo Serv. Med. a Pens. Directos Con Cargo a Otras Entid.,Gobierno Estatal,144
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Chihuahua,M,Cvro. Salud,Organismo Descentralizado,143
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Entidad Desconocida,M,Seguro de Salud (solo Servicio Medico),Gobierno Estatal,141
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Hidalgo,H,Todos Los Seguros Prestaciones y Servicios,Poder Legislativo,141
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Hidalgo,H,Todos Los Seguros Prestaciones y Servicios,Empresa de Participacion Estatal,137
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Ciudad de Mexico,M,Seguro de Salud (solo Servicio Medico),Agrupacion,136
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Guanajuato,M,Serv. Med. a Pens. Ind. C/cgo. a Otras Ent. S/insc. Benefs.,Organismo Descentralizado,133
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Ciudad de Mexico,H,Servicio Medico del Seguro de Salud y Sar,Organismo Descentralizado,131
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Hidalgo,M,Todos Los Seguros Prestaciones y Servicios,Poder Legislativo,128
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Michoacan,M,Seguro de Salud (solo Servicio Medico),Organismo Descentralizado,126
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Veracruz,M,Seguro de Salud (solo Servicio Medico),Organismo Descentralizado,125
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Michoacan,M,Seguro de Salud (solo Servicio Medico),Municipio,124
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Michoacan,H,Seguro de Salud (solo Servicio Medico),Organismo Descentralizado,124
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,San Luis Potosi,M,Seguro de Salud (solo Servicio Medico),Organismo Descentralizado,123
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Zacatecas,H,Seguro de Salud (solo Servicio Medico),Organismo Descentralizado,123
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Baja California,M,Cvro. Salud,Organismo Descentralizado,122
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Mexico,M,Todos Los Seguros Prestaciones y Servicios,Poder Legislativo,121
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Jalisco,H,Cvro. Salud,Organismo Descentralizado,121
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Ciudad de Mexico,M,Cvro. R.c.v.,Organismo Descentralizado,119
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Entidad Desconocida,H,Seguro de Salud (solo Servicio Medico),Gobierno Estatal,117
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Por Corregir,M,Todos Los Seguros Prestaciones y Servicios,Organismo Descentralizado,117
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Morelos,M,Servicio Medico del Seguro de Salud y Sar,Municipio,117
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Mexico,H,Seguro de Salud (solo Servicio Medico),Gobierno Estatal,116
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,San Luis Potosi,H,Todos Los Seguros Prestaciones y Servicios,Empresa de Participacion Estatal,116
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Ciudad de Mexico,H,Seguro de Salud (solo Servicio Medico),Agrupacion,116
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Aguascalientes,H,Servicio Medico del Seguro de Salud y Sar,Organismo Descentralizado,114
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Veracruz,H,Seguro de Salud (solo Servicio Medico),Organismo Descentralizado,113
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Guerrero,M,Solo Serv. Med. a Pens. Directos Con Cargo a Otras Entid.,Gobierno Estatal,111
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Ciudad de Mexico,M,Seguro de Salud (solo Servicio Medico),Gobierno Estatal,110
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Baja California,H,Todos Los Seguros Prestaciones y Servicios,Empresa de Participacion Estatal,109
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Chihuahua,M,Seguro de Salud (solo Servicio Medico),Organismo Descentralizado,108
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Hidalgo,M,Todos Los Seguros Prestaciones y Servicios,Empresa de Participacion Estatal,108
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Morelos,M,Seguro de Salud (solo Servicio Medico),Organismo Descentralizado,107
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Puebla,H,Todos Los Seguros Prestaciones y Servicios,Gobierno Estatal,106
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Queretaro,H,Seguro de Salud (solo Servicio Medico),Gobierno Estatal,105
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Ciudad de Mexico,H,Serv. Med. a Pens. Ind. C/cgo. a Otras Ent. S/insc. Benefs.,Organismo Descentralizado,104
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Guerrero,M,Seguro de Salud (solo Servicio Medico),Poder Judicial,103
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Guerrero,H,Seguro de Salud (solo Servicio Medico),Poder Judicial,103
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Durango,H,Seguro de Salud (solo Servicio Medico),Organismo Descentralizado,102
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Durango,M,Seguro de Salud (solo Servicio Medico),Municipio,101
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Tamaulipas,M,Serv. Med. a Pens. Ind. C/cgo. a Otras Ent. S/insc. Benefs.,Gobierno Estatal,100
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Puebla,M,Seguro de Salud (solo Servicio Medico),Organismo Descentralizado,100
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Chiapas,H,Seguro de Salud (solo Servicio Medico),Organismo Descentralizado,100
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Hidalgo,H,Seguro de Salud (solo Servicio Medico),Organismo Descentralizado,98
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Queretaro,M,Seguro de Salud (solo Servicio Medico),Gobierno Estatal,97
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Morelos,H,Seguro de Salud (solo Servicio Medico),Organismo Descentralizado,97
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,San Luis Potosi,H,Seguro de Salud (solo Servicio Medico),Organismo Descentralizado,97
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Chihuahua,H,Cvro. Salud,Organismo Descentralizado,96
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Guerrero,M,Seguro de Salud (solo Servicio Medico),Poder Legislativo,96
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Ciudad de Mexico,M,Cvro. R.c.v. E Invalidez y Vida,Organismo Descentralizado,95
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Nuevo Leon,M,Cvro. Salud,Organismo Descentralizado,93
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Mexico,H,Cvro. Salud,Organismo Descentralizado,92
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Coahuila,M,Servicio Medico del Seguro de Salud y Sar,Gobierno Estatal,90
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Por Corregir,H,Todos Los Seguros Prestaciones y Servicios,Organismo Descentralizado,89
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Ciudad de Mexico,M,Cvro. Salud E Invalidez y Vida,Organismo Descentralizado,89
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Guanajuato,H,Seguro de Salud (solo Servicio Medico),Poder Judicial,88
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Oaxaca,M,Seguro de Salud (solo Servicio Medico),Organismo Descentralizado,88
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Michoacan,M,Serv. Med. a Pens. Ind. C/cgo. a Otras Ent. S/insc. Benefs.,Gobierno Estatal,86
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Sinaloa,M,Serv. Med. a Pens. Ind. C/cgo. a Otras Ent. S/insc. Benefs.,Gobierno Estatal,85
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Mexico,M,Seguro de Salud (solo Servicio Medico),Agrupacion,84
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Ciudad de Mexico,H,Cvro. R.c.v.,Organismo Descentralizado,83
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Ciudad de Mexico,H,Cvro. Salud E Invalidez y Vida,Organismo Descentralizado,83
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Durango,M,Seguro de Salud (solo Servicio Medico),Organismo Descentralizado,82
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Baja California,H,Cvro. Salud,Organismo Descentralizado,82
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Sonora,M,Cvro. Salud,Organismo Descentralizado,82
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Entidad Desconocida,M,Todos Los Seguros Prestaciones y Servicios,Poder Judicial,81
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Nuevo Leon,H,Cvro. Salud,Organismo Descentralizado,81
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Tamaulipas,H,Todos Los Seguros Prestaciones y Servicios,Empresa de Participacion Estatal,81
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Entidad Desconocida,H,Seguro de Salud (solo Servicio Medico),Agrupacion,80
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Chihuahua,H,Seguro de Salud (solo Servicio Medico),Organismo Descentralizado,79
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Ciudad de Mexico,H,Cvro. R.c.v. E Invalidez y Vida,Organismo Descentralizado,78
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Mexico,M,Cvro. Salud,Organismo Descentralizado,78
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Chiapas,M,Seguro de Salud (solo Servicio Medico),Organismo Descentralizado,78
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Coahuila,H,Servicio Medico del Seguro de Salud y Sar,Gobierno Estatal,76
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Puebla,H,Seguro de Salud (solo Servicio Medico),Organismo Descentralizado,76
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Baja California,M,Seguro de Salud (solo Servicio Medico),Organismo Descentralizado,76
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Entidad Desconocida,M,Seguro de Salud (solo Servicio Medico),Agrupacion,74
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Hidalgo,M,Seguro de Salud (solo Servicio Medico),Organismo Descentralizado,74
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Sinaloa,H,Cvro. Salud,Organismo Descentralizado,74
issste_derechohabientes__Padrón_de_Derechohabientes_Activos__julio__2__agregado.csv,2026,7,Chiapas,M,Todos Los Seguros Prestaciones y Servicios,Empresa de Participacion Estatal,74
